segment,month_name,total_sales,total_profit
Corporate,Oct,420325.0,72147.0
Home Office,Jul,257596.0,46677.0
Consumer,Jul,607344.0,106864.0
Corporate,Mar,344016.0,57347.0
Consumer,Nov,602129.0,103668.0
Home Office,Aug,209850.0,37879.0
Consumer,Aug,618822.0,109972.0
Corporate,Aug,343486.0,59100.0
Home Office,Apr,223016.0,39129.0
Consumer,Jun,592386.0,106743.0
Consumer,May,659826.0,116711.0
Home Office,Sep,204373.0,36049.0
Corporate,Jul,342808.0,60609.0
Corporate,Dec,423509.0,73417.0
Corporate,May,373341.0,66391.0
Corporate,Apr,409286.0,69853.0
Home Office,May,228329.0,41971.0
Home Office,Jan,220715.0,40574.0
Home Office,Jun,207628.0,37807.0
Consumer,Sep,619821.0,110011.0
Home Office,Mar,247959.0,41571.0
Consumer,Apr,670637.0,118615.0
Home Office,Nov,219958.0,38375.0
Home Office,Oct,243069.0,43051.0
Consumer,Dec,703623.0,128199.0
Corporate,Nov,400023.0,68906.0
Corporate,Sep,349609.0,62285.0
Corporate,Feb,385710.0,66234.0
Home Office,Feb,197208.0,35938.0
Consumer,Mar,684301.0,121491.0
Consumer,Oct,655408.0,115081.0
Corporate,Jan,465620.0,79724.0
Consumer,Jan,597727.0,103893.0
Corporate,Jun,376554.0,67575.0
Home Office,Dec,237500.0,40739.0
Consumer,Feb,578538.0,103685.0
