region,month_name,total_sales
South,Mar,157579.0
Central,Sep,173676.0
South,Aug,138282.0
South,Jan,138843.0
East,Jun,189186.0
West,Jan,246052.0
South,Apr,130360.0
East,Apr,225777.0
East,Nov,219171.0
Central,Dec,169666.0
West,Oct,237171.0
Central,May,186476.0
Central,Jun,167758.0
East,Mar,229899.0
Central,Aug,176470.0
East,Oct,274574.0
Central,Oct,176798.0
South,Nov,136646.0
West,Jun,225147.0
Central,Apr,188632.0
South,Jul,98291.0
West,Jul,225970.0
West,Nov,239751.0
Central,Mar,212417.0
East,Jan,243488.0
West,Apr,236315.0
East,Sep,206571.0
East,Dec,238762.0
South,Jun,125771.0
East,Jul,210499.0
East,May,221161.0
South,Sep,136632.0
West,Aug,210517.0
South,Oct,168316.0
Central,Jul,180726.0
Central,Jan,168205.0
East,Aug,220637.0
Central,Nov,162511.0
South,Feb,149385.0
West,Mar,235790.0
Central,Feb,180300.0
South,Dec,158593.0
East,Feb,218298.0
South,May,161629.0
West,Dec,277122.0
West,Sep,218915.0
West,May,215736.0
West,Feb,165160.0
