segment,month_name,total_sales,total_profit
Corporate,Oct,264076.0,46070.0
Home Office,Jul,135077.0,24050.0
Consumer,Jul,369942.0,66878.0
Corporate,Mar,244765.0,41543.0
Consumer,Nov,344164.0,58956.0
Home Office,Aug,127626.0,22260.0
Consumer,Aug,387206.0,70666.0
Corporate,Aug,228047.0,39525.0
Home Office,Apr,129166.0,22173.0
Consumer,Jun,360892.0,64175.0
Consumer,May,391064.0,69110.0
Home Office,Sep,116761.0,20906.0
Corporate,Jul,208913.0,38113.0
Corporate,Dec,275903.0,48570.0
Corporate,May,255866.0,44941.0
Corporate,Apr,253067.0,42746.0
Home Office,May,133559.0,24610.0
Home Office,Jan,138755.0,25798.0
Home Office,Jun,119113.0,22301.0
Consumer,Sep,390684.0,68271.0
Home Office,Mar,159564.0,25461.0
Consumer,Apr,397256.0,70081.0
Home Office,Nov,141370.0,24770.0
Home Office,Oct,164867.0,28851.0
Consumer,Dec,420442.0,74868.0
Corporate,Nov,269487.0,44230.0
Corporate,Sep,225865.0,39954.0
Corporate,Feb,241830.0,39824.0
Home Office,Feb,120935.0,21702.0
Consumer,Mar,428136.0,76643.0
Consumer,Oct,424625.0,75367.0
Corporate,Jan,288845.0,48497.0
Consumer,Jan,365836.0,64936.0
Corporate,Jun,222555.0,39159.0
Home Office,Dec,145589.0,23663.0
Consumer,Feb,349753.0,64533.0
