segment,month_name,total_sales,total_profit
Corporate,Oct,309471.0,54112.0
Home Office,Jul,192493.0,35379.0
Consumer,Jul,441890.0,78737.0
Corporate,Mar,272528.0,46036.0
Consumer,Nov,419603.0,73559.0
Home Office,Aug,155036.0,27180.0
Consumer,Aug,465164.0,83876.0
Corporate,Aug,268330.0,46262.0
Home Office,Apr,167186.0,30031.0
Consumer,Jun,448283.0,79949.0
Consumer,May,488636.0,87487.0
Home Office,Sep,140859.0,24786.0
Corporate,Jul,253577.0,46157.0
Corporate,Dec,329922.0,57531.0
Corporate,May,299330.0,52423.0
Corporate,Apr,297805.0,50909.0
Home Office,May,162146.0,29437.0
Home Office,Jan,169274.0,31273.0
Home Office,Jun,151443.0,28234.0
Consumer,Sep,479686.0,83792.0
Home Office,Mar,178536.0,28801.0
Consumer,Apr,492008.0,86777.0
Home Office,Nov,166791.0,29093.0
Home Office,Oct,185506.0,32507.0
Consumer,Dec,514219.0,92302.0
Corporate,Nov,327380.0,55069.0
Corporate,Sep,270008.0,48059.0
Corporate,Feb,275344.0,44972.0
Home Office,Feb,143406.0,25654.0
Consumer,Mar,512128.0,91474.0
Consumer,Oct,515062.0,92042.0
Corporate,Jan,347219.0,58181.0
Consumer,Jan,447944.0,79213.0
Corporate,Jun,301526.0,54864.0
Home Office,Dec,184958.0,31845.0
Consumer,Feb,427781.0,78907.0
