segment,month_name,total_sales,total_profit
Corporate,Oct,390456.0,67927.0
Home Office,Jul,238764.0,43764.0
Consumer,Jul,587532.0,103155.0
Corporate,Mar,329684.0,55650.0
Consumer,Nov,577319.0,98984.0
Home Office,Aug,204539.0,37090.0
Consumer,Aug,596615.0,106218.0
Corporate,Aug,331280.0,57142.0
Home Office,Apr,217873.0,38053.0
Consumer,Jun,576317.0,104082.0
Consumer,May,637249.0,112801.0
Home Office,Sep,197734.0,34908.0
Corporate,Jul,336636.0,59692.0
Corporate,Dec,411554.0,70905.0
Corporate,May,364685.0,64871.0
Corporate,Apr,382283.0,65551.0
Home Office,May,220710.0,40328.0
Home Office,Jan,215891.0,39821.0
Home Office,Jun,194424.0,35971.0
Consumer,Sep,598365.0,106178.0
Home Office,Mar,241187.0,40340.0
Consumer,Apr,650805.0,115027.0
Home Office,Nov,210396.0,37016.0
Home Office,Oct,231416.0,40878.0
Consumer,Dec,674023.0,121971.0
Corporate,Nov,386963.0,66687.0
Corporate,Sep,336922.0,60054.0
Corporate,Feb,348274.0,57809.0
Home Office,Feb,189758.0,34662.0
Consumer,Mar,655567.0,115678.0
Consumer,Oct,643885.0,113093.0
Corporate,Jan,451908.0,77240.0
Consumer,Jan,579933.0,100996.0
Corporate,Jun,360615.0,65141.0
Home Office,Dec,231209.0,39662.0
Consumer,Feb,548526.0,99474.0
