region,month_name,total_sales
South,Mar,153466.0
Central,Sep,153434.0
South,Aug,132060.0
South,Jan,135358.0
East,Jun,178222.0
West,Jan,232255.0
South,Apr,115298.0
East,Apr,208974.0
East,Nov,210818.0
Central,Dec,163602.0
West,Oct,225843.0
Central,May,178843.0
Central,Jun,156920.0
East,Mar,203437.0
Central,Aug,165436.0
East,Oct,254357.0
Central,Oct,164350.0
South,Nov,133457.0
West,Jun,202272.0
Central,Apr,182192.0
South,Jul,95681.0
West,Jul,213876.0
West,Nov,226907.0
Central,Mar,204361.0
East,Jan,222973.0
West,Apr,211360.0
East,Sep,196832.0
East,Dec,224202.0
South,Jun,120406.0
East,Jul,195028.0
East,May,213331.0
South,Sep,134477.0
West,Aug,196846.0
South,Oct,160081.0
Central,Jul,168755.0
Central,Jan,157707.0
East,Aug,208631.0
Central,Nov,154692.0
South,Feb,147006.0
West,Mar,214003.0
Central,Feb,163878.0
South,Dec,155083.0
East,Feb,204315.0
South,May,153721.0
West,Dec,266851.0
West,Sep,192149.0
West,May,196796.0
West,Feb,156763.0
