region,month_name,total_sales
South,Mar,227532.0
South,Jan,213677.0
East,Apr,362729.0
East,Nov,324436.0
Central,May,264520.0
East,Mar,329976.0
Central,Oct,255328.0
South,Nov,223146.0
Central,Apr,272898.0
South,Jul,153630.0
Central,Mar,292453.0
East,Jan,338616.0
West,Apr,361887.0
East,Sep,312278.0
South,Sep,202727.0
West,Aug,308292.0
Central,Nov,247779.0
South,Feb,205468.0
West,Mar,344428.0
South,Dec,230074.0
East,Feb,328453.0
West,Dec,417753.0
West,Sep,352809.0
Central,Sep,241319.0
South,Aug,203732.0
East,Jun,308999.0
West,Jan,382148.0
South,Apr,222054.0
Central,Dec,274152.0
West,Oct,347788.0
Central,Jun,248083.0
Central,Aug,284919.0
East,Oct,381368.0
West,Jun,343833.0
West,Jul,349290.0
West,Nov,353346.0
East,Dec,364827.0
South,Jun,205503.0
East,Jul,339673.0
East,May,351362.0
South,Oct,246813.0
Central,Jul,280001.0
Central,Jan,267450.0
East,Aug,315410.0
Central,Feb,270517.0
South,May,239274.0
West,May,346202.0
West,Feb,256021.0
