region,month_name,total_sales
South,Mar,162228.0
South,Jan,141491.0
East,Apr,240582.0
East,Nov,222803.0
Central,May,189917.0
East,Mar,234074.0
Central,Oct,178142.0
South,Nov,140105.0
Central,Apr,194485.0
South,Jul,100566.0
Central,Mar,215157.0
East,Jan,248293.0
West,Apr,242402.0
East,Sep,212132.0
South,Sep,151315.0
West,Aug,214985.0
Central,Nov,166860.0
South,Feb,153872.0
West,Mar,243226.0
South,Dec,164221.0
East,Feb,223763.0
West,Dec,281287.0
West,Sep,224226.0
Central,Sep,179071.0
South,Aug,141724.0
East,Jun,204000.0
West,Jan,253514.0
South,Apr,134836.0
Central,Dec,176648.0
West,Oct,245946.0
Central,Jun,170829.0
Central,Aug,186433.0
East,Oct,288325.0
West,Jun,230584.0
West,Jul,232773.0
West,Nov,244738.0
East,Dec,247339.0
South,Jun,127637.0
East,Jul,217527.0
East,May,227966.0
South,Oct,172442.0
Central,Jul,192616.0
Central,Jan,170304.0
East,Aug,228065.0
Central,Feb,189291.0
South,May,165787.0
West,May,222915.0
West,Feb,168257.0
