segment,month_name,total_sales,total_profit
Corporate,Oct,295434.0,51919.0
Home Office,Jul,169764.0,30963.0
Consumer,Jul,423306.0,75866.0
Corporate,Mar,263456.0,44495.0
Consumer,Nov,401653.0,70292.0
Home Office,Aug,143697.0,24984.0
Consumer,Aug,440775.0,80340.0
Corporate,Aug,259472.0,44619.0
Home Office,Apr,156165.0,27904.0
Consumer,Jun,423320.0,75356.0
Consumer,May,450439.0,80319.0
Home Office,Sep,128847.0,22987.0
Corporate,Jul,244185.0,44475.0
Corporate,Dec,312244.0,54733.0
Corporate,May,288951.0,50548.0
Corporate,Apr,288417.0,49147.0
Home Office,May,153892.0,27945.0
Home Office,Jan,156860.0,28917.0
Home Office,Jun,144048.0,27147.0
Consumer,Sep,446517.0,77544.0
Home Office,Mar,172022.0,27507.0
Consumer,Apr,457300.0,81293.0
Home Office,Nov,160010.0,27817.0
Home Office,Oct,179963.0,31520.0
Consumer,Dec,475638.0,85276.0
Corporate,Nov,312451.0,52199.0
Corporate,Sep,260046.0,46339.0
Corporate,Feb,264171.0,43482.0
Home Office,Feb,137051.0,24461.0
Consumer,Mar,495488.0,88610.0
Consumer,Oct,480727.0,86101.0
Corporate,Jan,326562.0,55143.0
Consumer,Jan,426143.0,75380.0
Corporate,Jun,276470.0,49101.0
Home Office,Dec,166646.0,27463.0
Consumer,Feb,406548.0,74821.0
