category,month,total_sales,total_profit
Furniture,Sep,267205.0,46258.0
Furniture,Oct,255965.0,45771.0
Furniture,Mar,292442.0,53714.0
Office Supplies,Feb,707316.0,126214.0
Technology,Jul,283647.0,48557.0
Office Supplies,Dec,784070.0,135773.0
Furniture,Aug,250255.0,45185.0
Office Supplies,Jul,713161.0,129301.0
Office Supplies,Jun,689934.0,124990.0
Technology,Sep,239601.0,42950.0
Technology,Dec,327832.0,59583.0
Technology,Jun,277986.0,50827.0
Office Supplies,Jan,786730.0,136546.0
Technology,Aug,250844.0,44361.0
Technology,Oct,311373.0,52870.0
Technology,Jan,274637.0,48592.0
Office Supplies,Mar,770296.0,129751.0
Office Supplies,Aug,689477.0,121225.0
Office Supplies,Sep,693619.0,122675.0
Office Supplies,Oct,763182.0,133828.0
Furniture,Nov,236835.0,40804.0
Office Supplies,Nov,711133.0,121272.0
Technology,May,248966.0,42773.0
Furniture,Feb,235660.0,44120.0
Office Supplies,Apr,721553.0,126548.0
Furniture,Jan,243305.0,42553.0
Furniture,Jun,230959.0,39940.0
Technology,Nov,283844.0,51072.0
Technology,Mar,228118.0,39555.0
Technology,Feb,231080.0,37803.0
Furniture,Apr,267025.0,47164.0
Technology,Apr,330410.0,56473.0
Furniture,Dec,284912.0,51892.0
Office Supplies,May,784093.0,140281.0
Furniture,Jul,239608.0,41129.0
Furniture,May,244614.0,45074.0
