category,month,total_sales,total_profit
Furniture,Sep,244694.0,42511.0
Furniture,Oct,227702.0,41126.0
Furniture,Mar,269952.0,49397.0
Office Supplies,Feb,629954.0,112192.0
Technology,Jul,248018.0,42805.0
Office Supplies,Dec,702034.0,121877.0
Furniture,Aug,226134.0,41420.0
Office Supplies,Jul,634372.0,115132.0
Office Supplies,Jun,610300.0,111509.0
Technology,Sep,217228.0,39366.0
Technology,Dec,299190.0,53408.0
Technology,Jun,251140.0,45937.0
Office Supplies,Jan,706616.0,122257.0
Technology,Aug,225543.0,39809.0
Technology,Oct,272914.0,46658.0
Technology,Jan,240419.0,43022.0
Office Supplies,Mar,690655.0,116851.0
Office Supplies,Aug,629200.0,110304.0
Office Supplies,Sep,611674.0,108638.0
Office Supplies,Oct,693156.0,121865.0
Furniture,Nov,212840.0,36668.0
Office Supplies,Nov,623919.0,105618.0
Technology,May,224238.0,38167.0
Furniture,Feb,186436.0,34816.0
Office Supplies,Apr,652462.0,114112.0
Furniture,Jan,221288.0,38851.0
Furniture,Jun,208547.0,36407.0
Technology,Nov,257201.0,46139.0
Technology,Mar,199550.0,34521.0
Technology,Feb,209365.0,34355.0
Furniture,Apr,231084.0,41098.0
Technology,Apr,299433.0,51011.0
Furniture,Dec,259947.0,47399.0
Office Supplies,May,714951.0,128239.0
Furniture,Jul,199783.0,35068.0
Furniture,May,219686.0,40564.0
