category,month,total_sales,total_profit
Furniture,Sep,201497.0,33985.0
Furniture,Oct,192663.0,35271.0
Furniture,Mar,229140.0,42022.0
Office Supplies,Feb,536566.0,94369.0
Technology,Jul,200839.0,35123.0
Office Supplies,Dec,600441.0,104426.0
Furniture,Aug,184461.0,33337.0
Office Supplies,Jul,541825.0,99118.0
Office Supplies,Jun,519040.0,95148.0
Technology,Sep,180819.0,32910.0
Technology,Dec,251877.0,44245.0
Technology,Jun,213332.0,39029.0
Office Supplies,Jan,601522.0,103924.0
Technology,Aug,197535.0,34417.0
Technology,Oct,241864.0,41390.0
Technology,Jan,200216.0,36377.0
Office Supplies,Mar,588694.0,99106.0
Office Supplies,Aug,523262.0,92386.0
Office Supplies,Sep,526298.0,93061.0
Office Supplies,Oct,596140.0,105416.0
Furniture,Nov,184628.0,31526.0
Office Supplies,Nov,523516.0,89999.0
Technology,May,193461.0,32403.0
Furniture,Feb,155070.0,28729.0
Office Supplies,Apr,536178.0,94563.0
Furniture,Jan,182641.0,31785.0
Furniture,Jun,183947.0,31656.0
Technology,Nov,225471.0,39818.0
Technology,Mar,176125.0,30001.0
Technology,Feb,171665.0,29120.0
Furniture,Apr,205072.0,36654.0
Technology,Apr,251968.0,42743.0
Furniture,Dec,214583.0,40289.0
Office Supplies,May,601041.0,108419.0
Furniture,Jul,173061.0,30963.0
Furniture,May,186005.0,34288.0
