segment,month_name,total_sales,total_profit
Corporate,Oct,334924.0,58873.0
Home Office,Jul,211612.0,38994.0
Consumer,Jul,495552.0,87330.0
Corporate,Mar,294714.0,49846.0
Consumer,Nov,480048.0,82532.0
Home Office,Aug,180612.0,32542.0
Consumer,Aug,524308.0,94126.0
Corporate,Aug,290265.0,50215.0
Home Office,Apr,186759.0,32387.0
Consumer,Jun,495543.0,89289.0
Consumer,May,532155.0,94621.0
Home Office,Sep,163378.0,28690.0
Corporate,Jul,278216.0,50145.0
Corporate,Dec,367625.0,63560.0
Corporate,May,324685.0,57127.0
Corporate,Apr,321521.0,54926.0
Home Office,May,185836.0,33934.0
Home Office,Jan,191583.0,35570.0
Home Office,Jun,167737.0,31168.0
Consumer,Sep,518868.0,91346.0
Home Office,Mar,203890.0,33105.0
Consumer,Apr,574559.0,101126.0
Home Office,Nov,189416.0,33292.0
Home Office,Oct,201330.0,35394.0
Consumer,Dec,583103.0,106042.0
Corporate,Nov,346672.0,59091.0
Corporate,Sep,291191.0,51607.0
Corporate,Feb,305836.0,50199.0
Home Office,Feb,158745.0,28617.0
Consumer,Mar,566842.0,100119.0
Consumer,Oct,558392.0,99240.0
Corporate,Jan,379202.0,63731.0
Consumer,Jan,500977.0,87844.0
Corporate,Jun,318233.0,57605.0
Home Office,Dec,203397.0,34956.0
Consumer,Feb,479140.0,87542.0
