category,month,total_sales,total_profit
Furniture,Sep,256363.0,44555.0
Furniture,Oct,241632.0,42928.0
Furniture,Mar,279186.0,51226.0
Office Supplies,Feb,661413.0,117671.0
Technology,Jul,261478.0,45208.0
Office Supplies,Dec,733911.0,127614.0
Furniture,Aug,237201.0,43058.0
Office Supplies,Jul,679691.0,123487.0
Office Supplies,Jun,648827.0,118536.0
Technology,Sep,231482.0,41758.0
Technology,Dec,306688.0,54766.0
Technology,Jun,260459.0,47704.0
Office Supplies,Jan,757126.0,131445.0
Technology,Aug,235871.0,41520.0
Technology,Oct,290566.0,50173.0
Technology,Jan,253499.0,45092.0
Office Supplies,Mar,734020.0,123610.0
Office Supplies,Aug,658619.0,115793.0
Office Supplies,Sep,642133.0,114197.0
Office Supplies,Oct,731718.0,128498.0
Furniture,Nov,224776.0,38872.0
Office Supplies,Nov,679734.0,115385.0
Technology,May,237309.0,40437.0
Furniture,Feb,204439.0,38185.0
Office Supplies,Apr,690014.0,121184.0
Furniture,Jan,233036.0,40973.0
Furniture,Jun,217696.0,37948.0
Technology,Nov,268502.0,48059.0
Technology,Mar,211123.0,36538.0
Technology,Feb,219101.0,35822.0
Furniture,Apr,244122.0,43321.0
Technology,Apr,313928.0,53464.0
Furniture,Dec,273605.0,49815.0
Office Supplies,May,753740.0,135048.0
Furniture,Jul,218865.0,37249.0
Furniture,May,231019.0,42406.0
