category,month,total_sales,total_profit
Furniture,Sep,200227.0,33758.0
Furniture,Oct,190893.0,34934.0
Furniture,Mar,226885.0,41554.0
Office Supplies,Feb,534857.0,94165.0
Technology,Jul,200339.0,35048.0
Office Supplies,Dec,597597.0,104038.0
Furniture,Aug,184245.0,33316.0
Office Supplies,Jul,539316.0,98701.0
Office Supplies,Jun,517932.0,94913.0
Technology,Sep,180768.0,32895.0
Technology,Dec,241389.0,42215.0
Technology,Jun,212203.0,38719.0
Office Supplies,Jan,599373.0,103546.0
Technology,Aug,196916.0,34365.0
Technology,Oct,240689.0,41287.0
Technology,Jan,198261.0,36167.0
Office Supplies,Mar,586852.0,98795.0
Office Supplies,Aug,521280.0,92067.0
Office Supplies,Sep,524076.0,92617.0
Office Supplies,Oct,595477.0,105318.0
Furniture,Nov,184286.0,31454.0
Office Supplies,Nov,522717.0,89807.0
Technology,May,190576.0,31706.0
Furniture,Feb,153968.0,28612.0
Office Supplies,Apr,534407.0,94306.0
Furniture,Jan,182300.0,31715.0
Furniture,Jun,183451.0,31590.0
Technology,Nov,225132.0,39750.0
Technology,Mar,175623.0,29939.0
Technology,Feb,171036.0,28978.0
Furniture,Apr,203805.0,36430.0
Technology,Apr,244489.0,41243.0
Furniture,Dec,214352.0,40251.0
Office Supplies,May,598569.0,108020.0
Furniture,Jul,171900.0,30725.0
Furniture,May,185350.0,34209.0
