segment,month_name,total_sales,total_profit
Corporate,Oct,341103.0,59598.0
Home Office,Jul,215319.0,39601.0
Consumer,Jul,501273.0,88220.0
Corporate,Mar,297426.0,50468.0
Consumer,Nov,485480.0,83578.0
Home Office,Aug,183862.0,33170.0
Consumer,Aug,528376.0,94744.0
Corporate,Aug,294595.0,50845.0
Home Office,Apr,187737.0,32513.0
Consumer,Jun,502169.0,90325.0
Consumer,May,539770.0,95825.0
Home Office,Sep,166265.0,29238.0
Corporate,Jul,285940.0,51620.0
Corporate,Dec,369369.0,63860.0
Corporate,May,328050.0,57726.0
Corporate,Apr,324042.0,55378.0
Home Office,May,190261.0,34540.0
Home Office,Jan,192651.0,35713.0
Home Office,Jun,169682.0,31479.0
Consumer,Sep,535920.0,95002.0
Home Office,Mar,204926.0,33323.0
Consumer,Apr,581677.0,102324.0
Home Office,Nov,191453.0,33682.0
Home Office,Oct,206203.0,36487.0
Consumer,Dec,589887.0,107018.0
Corporate,Nov,351541.0,60139.0
Corporate,Sep,292832.0,51873.0
Corporate,Feb,307361.0,50543.0
Home Office,Feb,159864.0,28727.0
Consumer,Mar,574585.0,101591.0
Consumer,Oct,561974.0,99827.0
Corporate,Jan,387877.0,65438.0
Consumer,Jan,506682.0,88977.0
Corporate,Jun,322501.0,58233.0
Home Office,Dec,205540.0,35345.0
Consumer,Feb,484646.0,88665.0
