state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,150,1
Alabama,Binders,130,2
Alabama,Accessories,84,3
Alabama,Furnishings,78,4
Alabama,Storage,72,5
Alabama,Art,56,6
Alabama,Phones,55,7
Alabama,Chairs,53,8
Alabama,Envelopes,47,9
Alabama,Appliances,30,10
Alabama,Tables,28,11
Alabama,Supplies,23,12
Alabama,Bookcases,21,13
Alabama,Fasteners,20,14
Alabama,Labels,18,15
Alabama,Machines,11,16
Alabama,Copiers,8,17
Arizona,Paper,473,1
Arizona,Binders,408,2
Arizona,Furnishings,380,3
Arizona,Phones,311,4
Arizona,Art,291,5
Arizona,Accessories,269,6
Arizona,Storage,244,7
Arizona,Appliances,188,8
Arizona,Chairs,158,9
Arizona,Labels,154,10
Arizona,Machines,115,11
Arizona,Envelopes,108,12
Arizona,Tables,106,13
Arizona,Bookcases,100,14
Arizona,Supplies,56,15
Arizona,Fasteners,52,16
Arizona,Copiers,31,17
Arkansas,Furnishings,57,1
Arkansas,Phones,55,2
Arkansas,Art,50,3
Arkansas,Paper,44,4
Arkansas,Binders,38,5
Arkansas,Storage,27,6
Arkansas,Accessories,20,7
Arkansas,Labels,18,8
Arkansas,Fasteners,18,8
Arkansas,Appliances,16,10
Arkansas,Tables,15,11
Arkansas,Chairs,13,12
Arkansas,Machines,6,13
Arkansas,Envelopes,4,14
California,Paper,3321,1
California,Binders,2614,2
California,Phones,2320,3
California,Art,2170,4
California,Furnishings,2122,5
California,Accessories,1885,6
California,Storage,1617,7
California,Appliances,1315,8
California,Chairs,1103,9
California,Labels,944,10
California,Machines,937,11
California,Envelopes,703,12
California,Bookcases,692,13
California,Tables,682,14
California,Supplies,530,15
California,Fasteners,473,16
California,Copiers,150,17
Colorado,Paper,438,1
Colorado,Binders,415,2
Colorado,Furnishings,292,3
Colorado,Phones,278,4
Colorado,Art,265,5
Colorado,Storage,235,6
Colorado,Accessories,205,7
Colorado,Appliances,150,8
Colorado,Machines,132,9
Colorado,Chairs,130,10
Colorado,Labels,108,11
Colorado,Bookcases,99,12
Colorado,Envelopes,95,13
Colorado,Supplies,91,14
Colorado,Tables,89,15
Colorado,Fasteners,44,16
Colorado,Copiers,10,17
Connecticut,Binders,97,1
Connecticut,Furnishings,91,2
Connecticut,Phones,79,3
Connecticut,Paper,73,4
Connecticut,Accessories,68,5
Connecticut,Art,64,6
Connecticut,Appliances,48,7
Connecticut,Storage,48,7
Connecticut,Labels,44,9
Connecticut,Machines,27,10
Connecticut,Chairs,27,10
Connecticut,Fasteners,23,12
Connecticut,Bookcases,22,13
Connecticut,Tables,19,14
Connecticut,Envelopes,11,15
Connecticut,Supplies,10,16
Connecticut,Copiers,2,17
Delaware,Furnishings,148,1
Delaware,Storage,142,2
Delaware,Paper,109,3
Delaware,Accessories,84,4
Delaware,Phones,70,5
Delaware,Binders,62,6
Delaware,Chairs,57,7
Delaware,Machines,56,8
Delaware,Appliances,52,9
Delaware,Art,48,10
Delaware,Bookcases,34,11
Delaware,Labels,32,12
Delaware,Supplies,28,13
Delaware,Envelopes,27,14
Delaware,Fasteners,16,15
Delaware,Tables,14,16
District of Columbia,Paper,37,1
District of Columbia,Binders,15,2
District of Columbia,Labels,14,3
District of Columbia,Furnishings,12,4
District of Columbia,Fasteners,7,5
District of Columbia,Art,7,5
District of Columbia,Phones,5,7
District of Columbia,Envelopes,3,8
District of Columbia,Chairs,3,8
District of Columbia,Appliances,2,10
District of Columbia,Accessories,2,10
Florida,Paper,727,1
Florida,Binders,545,2
Florida,Art,443,3
Florida,Phones,432,4
Florida,Furnishings,397,5
Florida,Accessories,352,6
Florida,Storage,300,7
Florida,Appliances,229,8
Florida,Chairs,228,9
Florida,Labels,193,10
Florida,Tables,162,11
Florida,Machines,133,12
Florida,Fasteners,115,13
Florida,Envelopes,109,14
Florida,Supplies,86,15
Florida,Bookcases,81,16
Florida,Copiers,23,17
Georgia,Paper,276,1
Georgia,Binders,264,2
Georgia,Phones,259,3
Georgia,Furnishings,221,4
Georgia,Art,150,5
Georgia,Appliances,122,6
Georgia,Storage,115,7
Georgia,Chairs,111,8
Georgia,Accessories,94,9
Georgia,Bookcases,84,10
Georgia,Tables,80,11
Georgia,Machines,64,12
Georgia,Labels,62,13
Georgia,Envelopes,38,14
Georgia,Supplies,34,15
Georgia,Fasteners,30,16
Georgia,Copiers,9,17
Illinois,Paper,794,1
Illinois,Binders,636,2
Illinois,Furnishings,612,3
Illinois,Phones,568,4
Illinois,Accessories,407,5
Illinois,Art,387,6
Illinois,Storage,381,7
Illinois,Chairs,343,8
Illinois,Appliances,329,9
Illinois,Machines,228,10
Illinois,Labels,181,11
Illinois,Envelopes,167,12
Illinois,Tables,157,13
Illinois,Bookcases,140,14
Illinois,Fasteners,114,15
Illinois,Supplies,110,16
Illinois,Copiers,34,17
Indiana,Paper,194,1
Indiana,Binders,170,2
Indiana,Accessories,126,3
Indiana,Furnishings,124,4
Indiana,Phones,122,5
Indiana,Art,118,6
Indiana,Storage,89,7
Indiana,Appliances,72,8
Indiana,Chairs,63,9
Indiana,Labels,58,10
Indiana,Bookcases,39,11
Indiana,Supplies,35,12
Indiana,Machines,33,13
Indiana,Envelopes,25,14
Indiana,Tables,20,15
Indiana,Fasteners,18,16
Indiana,Copiers,10,17
Iowa,Accessories,47,1
Iowa,Phones,43,2
Iowa,Paper,42,3
Iowa,Chairs,36,4
Iowa,Machines,25,5
Iowa,Storage,24,6
Iowa,Furnishings,23,7
Iowa,Art,22,8
Iowa,Binders,20,9
Iowa,Appliances,7,10
Iowa,Labels,6,11
Iowa,Fasteners,5,12
Iowa,Tables,5,12
Iowa,Supplies,3,14
Iowa,Envelopes,2,15
Kansas,Paper,78,1
Kansas,Art,61,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Accessories,26,5
Kansas,Fasteners,23,6
Kansas,Furnishings,20,7
Kansas,Binders,18,8
Kansas,Tables,14,9
Kansas,Labels,14,9
Kansas,Appliances,12,11
Kansas,Storage,12,11
Kansas,Supplies,9,13
Kansas,Bookcases,8,14
Kansas,Machines,8,14
Kansas,Copiers,2,16
Kentucky,Paper,365,1
Kentucky,Phones,230,2
Kentucky,Art,226,3
Kentucky,Binders,221,4
Kentucky,Furnishings,216,5
Kentucky,Appliances,176,6
Kentucky,Storage,148,7
Kentucky,Accessories,144,8
Kentucky,Chairs,119,9
Kentucky,Labels,76,10
Kentucky,Machines,71,11
Kentucky,Fasteners,69,12
Kentucky,Envelopes,60,13
Kentucky,Bookcases,60,13
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,17,17
Louisiana,Art,120,1
Louisiana,Paper,97,2
Louisiana,Binders,94,3
Louisiana,Phones,77,4
Louisiana,Accessories,60,5
