category,month,total_sales,total_profit
Furniture,Sep,254707.0,44109.0
Furniture,Oct,241153.0,42871.0
Furniture,Mar,278457.0,51014.0
Office Supplies,Feb,658650.0,117213.0
Technology,Jul,260939.0,45074.0
Office Supplies,Dec,732790.0,127354.0
Furniture,Aug,234667.0,42710.0
Office Supplies,Jul,677022.0,123137.0
Office Supplies,Jun,644607.0,117806.0
Technology,Sep,229979.0,41409.0
Technology,Dec,306688.0,54766.0
Technology,Jun,260459.0,47704.0
Office Supplies,Jan,755943.0,131238.0
Technology,Aug,235449.0,41429.0
Technology,Oct,289284.0,49932.0
Technology,Jan,251714.0,44852.0
Office Supplies,Mar,730905.0,122948.0
Office Supplies,Aug,657677.0,115587.0
Office Supplies,Sep,641495.0,114105.0
Office Supplies,Oct,728412.0,128115.0
Furniture,Nov,221462.0,38240.0
Office Supplies,Nov,676929.0,114962.0
Technology,May,235749.0,40152.0
Furniture,Feb,203499.0,38073.0
Office Supplies,Apr,687337.0,120634.0
Furniture,Jan,232964.0,40966.0
Furniture,Jun,217076.0,37863.0
Technology,Nov,267684.0,47927.0
Technology,Mar,210358.0,36412.0
Technology,Feb,218457.0,35722.0
Furniture,Apr,243255.0,43174.0
Technology,Apr,312727.0,53188.0
Furniture,Dec,273140.0,49691.0
Office Supplies,May,752610.0,134899.0
Furniture,Jul,217216.0,36945.0
Furniture,May,230412.0,42309.0
