segment,month_name,total_sales,total_profit
Corporate,Oct,348416.0,61056.0
Home Office,Jul,219021.0,40255.0
Consumer,Jul,527126.0,92567.0
Corporate,Mar,306102.0,52008.0
Consumer,Nov,497314.0,85620.0
Home Office,Aug,187359.0,33806.0
Consumer,Aug,538989.0,96676.0
Corporate,Aug,304301.0,52407.0
Home Office,Apr,199465.0,34837.0
Consumer,Jun,512232.0,92050.0
Consumer,May,576936.0,102365.0
Home Office,Sep,170979.0,29970.0
Corporate,Jul,292245.0,52803.0
Corporate,Dec,376788.0,65218.0
Corporate,May,337869.0,59996.0
Corporate,Apr,337107.0,58134.0
Home Office,May,202784.0,37229.0
Home Office,Jan,197366.0,36491.0
Home Office,Jun,175884.0,32316.0
Consumer,Sep,545819.0,96816.0
Home Office,Mar,219750.0,36113.0
Consumer,Apr,591730.0,104070.0
Home Office,Nov,195590.0,34498.0
Home Office,Oct,215036.0,37904.0
Consumer,Dec,617479.0,111775.0
Corporate,Nov,362513.0,62420.0
Corporate,Sep,307808.0,54772.0
Corporate,Feb,313690.0,51543.0
Home Office,Feb,165020.0,29709.0
Consumer,Mar,597351.0,105649.0
Consumer,Oct,581175.0,102222.0
Corporate,Jan,396874.0,66817.0
Consumer,Jan,517513.0,90889.0
Corporate,Jun,330784.0,59708.0
Home Office,Dec,213859.0,36932.0
Consumer,Feb,496325.0,90419.0
