region,month_name,total_sales
South,Mar,246504.0
South,Jan,224054.0
East,Apr,388328.0
East,Nov,346849.0
Central,May,281776.0
East,Mar,365829.0
Central,Oct,280152.0
South,Nov,236839.0
Central,Apr,300105.0
South,Jul,173057.0
Central,Mar,317433.0
East,Jan,378446.0
West,Apr,390262.0
East,Sep,340206.0
South,Sep,214986.0
West,Aug,335675.0
Central,Nov,268156.0
South,Feb,217354.0
West,Mar,368341.0
South,Dec,241237.0
East,Feb,377842.0
West,Dec,453056.0
West,Sep,384713.0
Central,Sep,263107.0
South,Aug,214393.0
East,Jun,338968.0
West,Jan,412624.0
South,Apr,245176.0
Central,Dec,312601.0
West,Oct,380033.0
Central,Jun,272745.0
Central,Aug,306868.0
East,Oct,417608.0
West,Jun,370134.0
West,Jul,374540.0
West,Nov,384589.0
East,Dec,394885.0
South,Jun,230799.0
East,Jul,384518.0
East,May,369132.0
South,Oct,257124.0
Central,Jul,312976.0
Central,Jan,294012.0
East,Aug,337774.0
Central,Feb,300486.0
South,May,257890.0
West,May,372434.0
West,Feb,285546.0
