region,month_name,total_sales
South,Mar,241104.0
South,Jan,218589.0
East,Apr,376765.0
East,Nov,335303.0
Central,May,274073.0
East,Mar,343194.0
Central,Oct,271091.0
South,Nov,229807.0
Central,Apr,286153.0
South,Jul,163318.0
Central,Mar,309446.0
East,Jan,359489.0
West,Apr,373935.0
East,Sep,321610.0
South,Sep,209412.0
West,Aug,321340.0
Central,Nov,260230.0
South,Feb,213228.0
West,Mar,353426.0
South,Dec,236295.0
East,Feb,364524.0
West,Dec,429825.0
West,Sep,363773.0
Central,Sep,254409.0
South,Aug,206567.0
East,Jun,315691.0
West,Jan,395465.0
South,Apr,227660.0
Central,Dec,289685.0
West,Oct,368085.0
Central,Jun,258388.0
Central,Aug,294447.0
East,Oct,409543.0
West,Jun,354862.0
West,Jul,362609.0
West,Nov,366999.0
East,Dec,374472.0
South,Jun,221450.0
East,Jul,360685.0
East,May,356776.0
South,Oct,251455.0
Central,Jul,289226.0
Central,Jan,285869.0
East,Aug,325976.0
Central,Feb,290068.0
South,May,246478.0
West,May,357965.0
West,Feb,272280.0
