category,month,total_sales,total_profit
Furniture,Sep,202440.0,34164.0
Furniture,Oct,193825.0,35498.0
Furniture,Mar,229668.0,42132.0
Office Supplies,Feb,539516.0,94838.0
Technology,Jul,201643.0,35206.0
Office Supplies,Dec,603531.0,104984.0
Furniture,Aug,184620.0,33379.0
Office Supplies,Jul,543764.0,99407.0
Office Supplies,Jun,522550.0,95753.0
Technology,Sep,183232.0,33279.0
Technology,Dec,259319.0,46328.0
Technology,Jun,214698.0,39280.0
Office Supplies,Jan,616910.0,106445.0
Technology,Aug,197628.0,34441.0
Technology,Oct,243299.0,41649.0
Technology,Jan,203074.0,36948.0
Office Supplies,Mar,589747.0,99301.0
Office Supplies,Aug,527064.0,92939.0
Office Supplies,Sep,528267.0,93412.0
Office Supplies,Oct,604691.0,106937.0
Furniture,Nov,184707.0,31540.0
Office Supplies,Nov,526055.0,90437.0
Technology,May,194857.0,32587.0
Furniture,Feb,156826.0,29169.0
Office Supplies,Apr,540525.0,95247.0
Furniture,Jan,183274.0,31844.0
Furniture,Jun,184265.0,31698.0
Technology,Nov,226744.0,40033.0
Technology,Mar,176620.0,30116.0
Technology,Feb,173379.0,29315.0
Furniture,Apr,206465.0,36916.0
Technology,Apr,252717.0,42911.0
Furniture,Dec,215796.0,40434.0
Office Supplies,May,605936.0,109297.0
Furniture,Jul,174378.0,31129.0
Furniture,May,189877.0,35073.0
