category,month,total_sales,total_profit
Furniture,Sep,249712.0,43217.0
Furniture,Oct,231203.0,41798.0
Furniture,Mar,273578.0,50153.0
Office Supplies,Feb,640400.0,113895.0
Technology,Jul,253974.0,43547.0
Office Supplies,Dec,713529.0,123895.0
Furniture,Aug,230644.0,42133.0
Office Supplies,Jul,647538.0,117282.0
Office Supplies,Jun,623154.0,113610.0
Technology,Sep,222401.0,40127.0
Technology,Dec,302537.0,54069.0
Technology,Jun,256006.0,46807.0
Office Supplies,Jan,720724.0,124900.0
Technology,Aug,231691.0,40840.0
Technology,Oct,282332.0,48675.0
Technology,Jan,245647.0,43808.0
Office Supplies,Mar,701043.0,118744.0
Office Supplies,Aug,642308.0,112875.0
Office Supplies,Sep,621920.0,110337.0
Office Supplies,Oct,704603.0,123876.0
Furniture,Nov,215363.0,37140.0
Office Supplies,Nov,652342.0,111372.0
Technology,May,229721.0,39265.0
Furniture,Feb,197203.0,36831.0
Office Supplies,Apr,664950.0,116596.0
Furniture,Jan,224210.0,39403.0
Furniture,Jun,213116.0,37185.0
Technology,Nov,261795.0,47016.0
Technology,Mar,203324.0,35178.0
Technology,Feb,212932.0,34878.0
Furniture,Apr,236220.0,42027.0
Technology,Apr,306732.0,52297.0
Furniture,Dec,265644.0,48288.0
Office Supplies,May,739049.0,132392.0
Furniture,Jul,212900.0,36376.0
Furniture,May,224464.0,41439.0
