state,total_sales,total_customers
Alabama,57209.0,26
Arizona,317841.0,84
Arkansas,55819.0,6
California,2195273.0,542
Colorado,252471.0,61
Connecticut,80279.0,19
Delaware,81175.0,18
District of Columbia,6729.0,2
Florida,402397.0,86
Georgia,147986.0,64
Illinois,487504.0,136
Indiana,129133.0,34
Iowa,25146.0,13
Kansas,36327.0,4
Kentucky,266804.0,41
Louisiana,58059.0,25
Maryland,37983.0,11
Massachusetts,133394.0,38
Michigan,224020.0,49
Minnesota,175075.0,34
Mississippi,62188.0,16
Missouri,71272.0,24
Nebraska,3271.0,5
Nevada,18341.0,14
New Hampshire,26340.0,9
New Jersey,178795.0,39
New Mexico,5662.0,8
New York,1101185.0,294
North Carolina,316776.0,98
Ohio,540915.0,137
Oklahoma,40550.0,9
Oregon,35846.0,5
Pennsylvania,600980.0,156
Rhode Island,58340.0,13
South Dakota,2397.0,4
Tennessee,174036.0,47
Texas,1078832.0,267
Utah,77138.0,21
Virginia,239433.0,58
Washington,503604.0,142
Wisconsin,83634.0,30
