category,month,total_sales,total_profit
Furniture,Sep,261438.0,45560.0
Furniture,Oct,250386.0,44862.0
Furniture,Mar,285198.0,52286.0
Office Supplies,Feb,693690.0,124050.0
Technology,Jul,267287.0,46047.0
Office Supplies,Dec,748665.0,130269.0
Furniture,Aug,244188.0,44035.0
Office Supplies,Jul,694491.0,126085.0
Office Supplies,Jun,670435.0,121744.0
Technology,Sep,235601.0,42287.0
Technology,Dec,313209.0,56035.0
Technology,Jun,267237.0,49029.0
Office Supplies,Jan,772460.0,134183.0
Technology,Aug,242679.0,42705.0
Technology,Oct,305438.0,51736.0
Technology,Jan,259319.0,45909.0
Office Supplies,Mar,758061.0,127415.0
Office Supplies,Aug,672223.0,118028.0
Office Supplies,Sep,660398.0,117754.0
Office Supplies,Oct,751321.0,131727.0
Furniture,Nov,229873.0,39718.0
Office Supplies,Nov,696210.0,118151.0
Technology,May,241725.0,41279.0
Furniture,Feb,230091.0,43100.0
Office Supplies,Apr,704998.0,123932.0
Furniture,Jan,237744.0,41743.0
Furniture,Jun,224960.0,38959.0
Technology,Nov,275038.0,49154.0
Technology,Mar,222991.0,38798.0
Technology,Feb,224244.0,36552.0
Furniture,Apr,260317.0,45946.0
Technology,Apr,319720.0,54679.0
Furniture,Dec,278615.0,50817.0
Office Supplies,May,766789.0,137439.0
Furniture,Jul,223148.0,38225.0
Furniture,May,236390.0,43386.0
