category,month,total_sales,total_profit
Furniture,Sep,211973.0,36026.0
Furniture,Oct,201310.0,37151.0
Furniture,Mar,243853.0,44559.0
Office Supplies,Feb,567824.0,100229.0
Technology,Jul,209574.0,36239.0
Office Supplies,Dec,623919.0,108448.0
Furniture,Aug,205728.0,37408.0
Office Supplies,Jul,571432.0,103802.0
Office Supplies,Jun,545254.0,100417.0
Technology,Sep,190198.0,34495.0
Technology,Dec,266200.0,47708.0
Technology,Jun,224792.0,41134.0
Office Supplies,Jan,636904.0,109906.0
Technology,Aug,203495.0,35514.0
Technology,Oct,251137.0,43017.0
Technology,Jan,209543.0,38060.0
Office Supplies,Mar,607708.0,102182.0
Office Supplies,Aug,557682.0,98046.0
Office Supplies,Sep,541879.0,95854.0
Office Supplies,Oct,620698.0,109415.0
Furniture,Nov,192723.0,33053.0
Office Supplies,Nov,561888.0,95684.0
Technology,May,200912.0,33436.0
Furniture,Feb,163037.0,30563.0
Office Supplies,Apr,575880.0,100430.0
Furniture,Jan,191539.0,33372.0
Furniture,Jun,187889.0,32314.0
Technology,Nov,232937.0,41387.0
Technology,Mar,182360.0,31154.0
Technology,Feb,190346.0,31186.0
Furniture,Apr,209869.0,37549.0
Technology,Apr,271098.0,46447.0
Furniture,Dec,239338.0,43957.0
Office Supplies,May,630004.0,113233.0
Furniture,Jul,180398.0,32035.0
Furniture,May,193410.0,35816.0
