category,month,total_sales,total_profit
Furniture,Sep,251754.0,43526.0
Furniture,Oct,233162.0,42016.0
Furniture,Mar,276234.0,50570.0
Office Supplies,Feb,650241.0,115492.0
Technology,Jul,259104.0,44655.0
Office Supplies,Dec,728512.0,126702.0
Furniture,Aug,233281.0,42486.0
Office Supplies,Jul,656978.0,118906.0
Office Supplies,Jun,639150.0,116817.0
Technology,Sep,227872.0,41151.0
Technology,Dec,304585.0,54394.0
Technology,Jun,258052.0,47197.0
Office Supplies,Jan,732737.0,127529.0
Technology,Aug,234739.0,41347.0
Technology,Oct,287682.0,49646.0
Technology,Jan,249731.0,44462.0
Office Supplies,Mar,716609.0,121197.0
Office Supplies,Aug,651780.0,114647.0
Office Supplies,Sep,636245.0,112861.0
Office Supplies,Oct,719772.0,126610.0
Furniture,Nov,217455.0,37468.0
Office Supplies,Nov,671607.0,114046.0
Technology,May,234566.0,39996.0
Furniture,Feb,201834.0,37725.0
Office Supplies,Apr,680939.0,119641.0
Furniture,Jan,227942.0,40036.0
Furniture,Jun,216212.0,37694.0
Technology,Nov,266339.0,47736.0
Technology,Mar,208317.0,36061.0
Technology,Feb,215662.0,35292.0
Furniture,Apr,240567.0,42829.0
Technology,Apr,309625.0,52698.0
Furniture,Dec,267388.0,48556.0
Office Supplies,May,746678.0,133743.0
Furniture,Jul,215449.0,36707.0
Furniture,May,227271.0,41905.0
