region,month_name,total_sales
South,Mar,180656.0
South,Jan,155810.0
East,Apr,252560.0
East,Nov,237119.0
Central,May,197591.0
East,Mar,247073.0
Central,Oct,182755.0
South,Nov,143676.0
Central,Apr,200991.0
South,Jul,106716.0
Central,Mar,220340.0
East,Jan,261244.0
West,Apr,253991.0
East,Sep,222509.0
South,Sep,154733.0
West,Aug,221650.0
Central,Nov,178226.0
South,Feb,156550.0
West,Mar,252802.0
South,Dec,173602.0
East,Feb,234863.0
West,Dec,295537.0
West,Sep,237819.0
Central,Sep,186376.0
South,Aug,150047.0
East,Jun,215011.0
West,Jan,266144.0
South,Apr,145951.0
Central,Dec,192983.0
West,Oct,252263.0
Central,Jun,181314.0
Central,Aug,198467.0
East,Oct,300537.0
West,Jun,259759.0
West,Jul,253072.0
West,Nov,252777.0
East,Dec,257045.0
South,Jun,135761.0
East,Jul,230279.0
East,May,247412.0
South,Oct,178077.0
Central,Jul,200087.0
Central,Jan,180424.0
East,Aug,237302.0
Central,Feb,194402.0
South,May,169805.0
West,May,234879.0
West,Feb,175713.0
