category,month,total_sales,total_profit
Furniture,Sep,167656.0,27697.0
Furniture,Oct,159657.0,29806.0
Furniture,Mar,195228.0,36041.0
Office Supplies,Feb,439466.0,77441.0
Technology,Jul,159879.0,28202.0
Office Supplies,Dec,493537.0,85562.0
Furniture,Aug,154952.0,27870.0
Office Supplies,Jul,410534.0,75457.0
Office Supplies,Jun,387533.0,70037.0
Technology,Sep,137302.0,24835.0
Technology,Dec,183417.0,31752.0
Technology,Jun,176878.0,32346.0
Office Supplies,Jan,458259.0,80619.0
Technology,Aug,159189.0,27774.0
Technology,Oct,198489.0,32760.0
Technology,Jan,161854.0,29932.0
Office Supplies,Mar,463764.0,76877.0
Office Supplies,Aug,416389.0,74416.0
Office Supplies,Sep,405812.0,71016.0
Office Supplies,Oct,476454.0,83920.0
Furniture,Nov,154761.0,25919.0
Office Supplies,Nov,411462.0,68968.0
Technology,May,155921.0,25973.0
Furniture,Feb,124339.0,23443.0
Office Supplies,Apr,404381.0,70052.0
Furniture,Jan,148794.0,25938.0
Furniture,Jun,114683.0,19784.0
Technology,Nov,179789.0,31345.0
Technology,Mar,142081.0,24473.0
Technology,Feb,139253.0,23446.0
Furniture,Apr,161126.0,28107.0
Technology,Apr,181275.0,30432.0
Furniture,Dec,156290.0,28168.0
Office Supplies,May,461929.0,82424.0
Furniture,Jul,125240.0,22023.0
Furniture,May,150993.0,28431.0
