category,month,total_sales,total_profit
Furniture,Sep,244398.0,42427.0
Furniture,Oct,227563.0,41103.0
Furniture,Mar,269744.0,49371.0
Office Supplies,Feb,627193.0,111843.0
Technology,Jul,248018.0,42805.0
Office Supplies,Dec,701976.0,121866.0
Furniture,Aug,225669.0,41305.0
Office Supplies,Jul,634012.0,115054.0
Office Supplies,Jun,608689.0,111186.0
Technology,Sep,217228.0,39366.0
Technology,Dec,299190.0,53408.0
Technology,Jun,251140.0,45937.0
Office Supplies,Jan,705536.0,122076.0
Technology,Aug,225360.0,39788.0
Technology,Oct,272501.0,46557.0
Technology,Jan,240034.0,42962.0
Office Supplies,Mar,690248.0,116815.0
Office Supplies,Aug,628166.0,110150.0
Office Supplies,Sep,609488.0,108306.0
Office Supplies,Oct,691906.0,121608.0
Furniture,Nov,212410.0,36574.0
Office Supplies,Nov,622885.0,105414.0
Technology,May,224179.0,38157.0
Furniture,Feb,186436.0,34816.0
Office Supplies,Apr,650788.0,113808.0
Furniture,Jan,220798.0,38744.0
Furniture,Jun,208145.0,36336.0
Technology,Nov,256813.0,46111.0
Technology,Mar,198773.0,34315.0
Technology,Feb,209365.0,34355.0
Furniture,Apr,230751.0,41068.0
Technology,Apr,299433.0,51011.0
Furniture,Dec,258988.0,47348.0
Office Supplies,May,714389.0,128107.0
Furniture,Jul,199396.0,35002.0
Furniture,May,219686.0,40564.0
