region,month_name,total_sales
South,Mar,247062.0
South,Jan,224054.0
East,Apr,389707.0
East,Nov,350075.0
Central,May,284511.0
East,Mar,366805.0
Central,Oct,283676.0
South,Nov,238263.0
Central,Apr,301361.0
South,Jul,173188.0
Central,Mar,318120.0
East,Jan,380775.0
West,Apr,391582.0
East,Sep,342602.0
South,Sep,214986.0
West,Aug,336687.0
Central,Nov,271399.0
South,Feb,217354.0
West,Mar,368997.0
South,Dec,241635.0
East,Feb,379026.0
West,Dec,454183.0
West,Sep,387259.0
Central,Sep,264394.0
South,Aug,215291.0
East,Jun,339708.0
West,Jan,413167.0
South,Apr,245553.0
Central,Dec,313482.0
West,Oct,381066.0
Central,Jun,274861.0
Central,Aug,308468.0
East,Oct,419102.0
West,Jun,372897.0
West,Jul,382356.0
West,Nov,386662.0
East,Dec,396718.0
South,Jun,232113.0
East,Jul,387021.0
East,May,369888.0
South,Oct,266894.0
Central,Jul,313408.0
Central,Jan,295448.0
East,Aug,341073.0
Central,Feb,301732.0
South,May,258903.0
West,May,373601.0
West,Feb,286556.0
