category,month,total_sales,total_profit
Furniture,Sep,184060.0,30792.0
Furniture,Oct,172851.0,32061.0
Furniture,Mar,209475.0,38496.0
Office Supplies,Feb,478291.0,84289.0
Technology,Jul,175724.0,30915.0
Office Supplies,Dec,541596.0,94095.0
Furniture,Aug,168972.0,30455.0
Office Supplies,Jul,484011.0,89088.0
Office Supplies,Jun,449412.0,83549.0
Technology,Sep,155259.0,27923.0
Technology,Dec,211608.0,37324.0
Technology,Jun,197558.0,35811.0
Office Supplies,Jan,528325.0,91368.0
Technology,Aug,175983.0,30730.0
Technology,Oct,218285.0,36401.0
Technology,Jan,178396.0,32686.0
Office Supplies,Mar,537402.0,91004.0
Office Supplies,Aug,469425.0,83778.0
Office Supplies,Sep,469987.0,83648.0
Office Supplies,Oct,527984.0,93486.0
Furniture,Nov,168785.0,28641.0
Office Supplies,Nov,462022.0,78678.0
Technology,May,172637.0,28993.0
Furniture,Feb,136822.0,25806.0
Office Supplies,Apr,471152.0,83494.0
Furniture,Jan,166706.0,28988.0
Furniture,Jun,159021.0,26411.0
Technology,Nov,197280.0,34394.0
Technology,Mar,159387.0,27026.0
Technology,Feb,153136.0,25938.0
Furniture,Apr,176151.0,30797.0
Technology,Apr,214323.0,36353.0
Furniture,Dec,173385.0,30938.0
Office Supplies,May,519833.0,92238.0
Furniture,Jul,140439.0,24678.0
Furniture,May,166382.0,30975.0
