segment,month_name,total_sales,total_profit
Corporate,Oct,258479.0,45181.0
Home Office,Jul,133111.0,23707.0
Consumer,Jul,357589.0,64490.0
Corporate,Mar,230239.0,38917.0
Consumer,Nov,337004.0,57425.0
Home Office,Aug,126564.0,22105.0
Consumer,Aug,382424.0,69670.0
Corporate,Aug,220198.0,38085.0
Home Office,Apr,128458.0,22064.0
Consumer,Jun,342172.0,61438.0
Consumer,May,385511.0,68136.0
Home Office,Sep,112415.0,19769.0
Corporate,Jul,203903.0,37287.0
Corporate,Dec,272143.0,47849.0
Corporate,May,251055.0,44272.0
Corporate,Apr,248370.0,41864.0
Home Office,May,131277.0,24279.0
Home Office,Jan,137124.0,25545.0
Home Office,Jun,117898.0,22063.0
Consumer,Sep,375417.0,64398.0
Home Office,Mar,156919.0,24969.0
Consumer,Apr,366764.0,64148.0
Home Office,Nov,140784.0,24686.0
Home Office,Oct,164088.0,28740.0
Consumer,Dec,415852.0,74095.0
Corporate,Nov,265746.0,43669.0
Corporate,Sep,220781.0,39045.0
Corporate,Feb,238378.0,39171.0
Home Office,Feb,114544.0,20412.0
Consumer,Mar,411909.0,73149.0
Consumer,Oct,401399.0,69767.0
Corporate,Jan,271993.0,47024.0
Consumer,Jan,358765.0,63688.0
Corporate,Jun,217344.0,38262.0
Home Office,Dec,143213.0,23219.0
Consumer,Feb,343972.0,63494.0
