segment,month_name,total_sales,total_profit
Corporate,Oct,389958.0,67860.0
Home Office,Jul,237689.0,43468.0
Consumer,Jul,586330.0,102896.0
Corporate,Mar,328983.0,55519.0
Consumer,Nov,576984.0,98918.0
Home Office,Aug,204539.0,37090.0
Consumer,Aug,595983.0,106156.0
Corporate,Aug,331169.0,57125.0
Home Office,Apr,217873.0,38053.0
Consumer,Jun,573129.0,103392.0
Consumer,May,637128.0,112786.0
Home Office,Sep,197087.0,34761.0
Corporate,Jul,336015.0,59580.0
Corporate,Dec,410721.0,70788.0
Corporate,May,364685.0,64871.0
Corporate,Apr,381027.0,65279.0
Home Office,May,220255.0,40234.0
Home Office,Jan,215716.0,39799.0
Home Office,Jun,193524.0,35716.0
Consumer,Sep,596724.0,105859.0
Home Office,Mar,240748.0,40257.0
Consumer,Apr,649164.0,114637.0
Home Office,Nov,209583.0,36835.0
Home Office,Oct,231261.0,40858.0
Consumer,Dec,672274.0,121745.0
Corporate,Nov,386445.0,66563.0
Corporate,Sep,336167.0,59890.0
Corporate,Feb,347332.0,57610.0
Home Office,Feb,189758.0,34662.0
Consumer,Mar,654598.0,115598.0
Consumer,Oct,642697.0,112881.0
Corporate,Jan,451515.0,77159.0
Consumer,Jan,576430.0,100552.0
Corporate,Jun,360329.0,65080.0
Home Office,Dec,231209.0,39662.0
Consumer,Feb,547863.0,99406.0
