region,month_name,total_sales
South,Mar,202434.0
South,Jan,187338.0
East,Apr,314171.0
East,Nov,286181.0
Central,May,232122.0
East,Mar,290559.0
Central,Oct,217917.0
South,Nov,188523.0
Central,Apr,243321.0
South,Jul,131414.0
Central,Mar,257952.0
East,Jan,303350.0
West,Apr,318851.0
East,Sep,265786.0
South,Sep,183497.0
West,Aug,274430.0
Central,Nov,212019.0
South,Feb,178551.0
West,Mar,298972.0
South,Dec,201123.0
East,Feb,291938.0
West,Dec,376227.0
West,Sep,297558.0
Central,Sep,212085.0
South,Aug,181743.0
East,Jun,272589.0
West,Jan,330856.0
South,Apr,194649.0
Central,Dec,240044.0
West,Oct,302735.0
Central,Jun,216312.0
Central,Aug,252702.0
East,Oct,349257.0
West,Jun,305296.0
West,Jul,312036.0
West,Nov,322501.0
East,Dec,324238.0
South,Jun,174534.0
East,Jul,292431.0
East,May,302258.0
South,Oct,216412.0
Central,Jul,236437.0
Central,Jan,229462.0
East,Aug,273332.0
Central,Feb,240308.0
South,May,207220.0
West,May,295876.0
West,Feb,225006.0
