category,month,total_sales,total_profit
Furniture,Sep,194679.0,32588.0
Furniture,Oct,183492.0,34002.0
Furniture,Mar,219678.0,40344.0
Office Supplies,Feb,524151.0,92231.0
Technology,Jul,191789.0,33675.0
Office Supplies,Dec,583366.0,101460.0
Furniture,Aug,178974.0,32243.0
Office Supplies,Jul,522412.0,96144.0
Office Supplies,Jun,498710.0,91708.0
Technology,Sep,176140.0,32130.0
Technology,Dec,228611.0,40362.0
Technology,Jun,207459.0,37763.0
Office Supplies,Jan,571567.0,99244.0
Technology,Aug,193186.0,33819.0
Technology,Oct,237649.0,40744.0
Technology,Jan,195521.0,35630.0
Office Supplies,Mar,559129.0,94612.0
Office Supplies,Aug,506986.0,89650.0
Office Supplies,Sep,504373.0,89210.0
Office Supplies,Oct,564184.0,100170.0
Furniture,Nov,175495.0,29660.0
Office Supplies,Nov,510020.0,87692.0
Technology,May,183460.0,30618.0
Furniture,Feb,148546.0,27622.0
Office Supplies,Apr,508769.0,89990.0
Furniture,Jan,177548.0,30867.0
Furniture,Jun,181471.0,31168.0
Technology,Nov,209214.0,36467.0
Technology,Mar,169480.0,28752.0
Technology,Feb,163724.0,27777.0
Furniture,Apr,197077.0,35185.0
Technology,Apr,229009.0,38809.0
Furniture,Dec,188262.0,33787.0
Office Supplies,May,569183.0,102077.0
Furniture,Jul,160426.0,28402.0
Furniture,May,179413.0,33300.0
