segment,month_name,total_sales,total_profit
Corporate,Oct,332746.0,58411.0
Home Office,Jul,206222.0,37807.0
Consumer,Jul,491883.0,86770.0
Corporate,Mar,293147.0,49526.0
Consumer,Nov,476978.0,81927.0
Home Office,Aug,175905.0,31383.0
Consumer,Aug,519780.0,93228.0
Corporate,Aug,286522.0,49295.0
Home Office,Apr,186065.0,32242.0
Consumer,Jun,487831.0,87724.0
Consumer,May,530302.0,94294.0
Home Office,Sep,154043.0,27214.0
Corporate,Jul,274213.0,49548.0
Corporate,Dec,364021.0,63050.0
Corporate,May,322708.0,56825.0
Corporate,Apr,315194.0,53785.0
Home Office,May,184466.0,33694.0
Home Office,Jan,189703.0,35230.0
Home Office,Jun,166135.0,30966.0
Consumer,Sep,515391.0,90658.0
Home Office,Mar,197042.0,31579.0
Consumer,Apr,569733.0,100518.0
Home Office,Nov,186645.0,32795.0
Home Office,Oct,200096.0,35172.0
Consumer,Dec,577612.0,105159.0
Corporate,Nov,345601.0,58847.0
Corporate,Sep,289492.0,51272.0
Corporate,Feb,302914.0,49618.0
Home Office,Feb,157554.0,28337.0
Consumer,Mar,559728.0,98936.0
Consumer,Oct,553479.0,98294.0
Corporate,Jan,364144.0,61228.0
Consumer,Jan,497159.0,87257.0
Corporate,Jun,314765.0,56960.0
Home Office,Dec,199999.0,34248.0
Consumer,Feb,475335.0,86758.0
