category,month,total_sales,total_profit
Furniture,Sep,249012.0,43047.0
Furniture,Oct,231203.0,41798.0
Furniture,Mar,272710.0,49971.0
Office Supplies,Feb,638712.0,113605.0
Technology,Jul,253003.0,43406.0
Office Supplies,Dec,711412.0,123558.0
Furniture,Aug,229832.0,42036.0
Office Supplies,Jul,644753.0,116851.0
Office Supplies,Jun,620377.0,113190.0
Technology,Sep,221030.0,39882.0
Technology,Dec,301606.0,53887.0
Technology,Jun,254874.0,46552.0
Office Supplies,Jan,719024.0,124541.0
Technology,Aug,231136.0,40787.0
Technology,Oct,282270.0,48661.0
Technology,Jan,244471.0,43653.0
Office Supplies,Mar,699394.0,118502.0
Office Supplies,Aug,640257.0,112350.0
Office Supplies,Sep,619352.0,109918.0
Office Supplies,Oct,704242.0,123835.0
Furniture,Nov,215363.0,37140.0
Office Supplies,Nov,650237.0,110910.0
Technology,May,228332.0,38931.0
Furniture,Feb,196697.0,36709.0
Office Supplies,Apr,663311.0,116280.0
Furniture,Jan,223866.0,39325.0
Furniture,Jun,211597.0,36947.0
Technology,Nov,260319.0,46725.0
Technology,Mar,202323.0,35021.0
Technology,Feb,212932.0,34878.0
Furniture,Apr,235007.0,41862.0
Technology,Apr,305433.0,52121.0
Furniture,Dec,264712.0,48209.0
Office Supplies,May,736409.0,131981.0
Furniture,Jul,212534.0,36288.0
Furniture,May,223995.0,41368.0
