region,month_name,total_sales
South,Mar,221438.0
South,Jan,209454.0
East,Apr,348835.0
East,Nov,310034.0
Central,May,258315.0
East,Mar,316692.0
Central,Oct,247280.0
South,Nov,205992.0
Central,Apr,264589.0
South,Jul,147398.0
Central,Mar,284808.0
East,Jan,327978.0
West,Apr,353333.0
East,Sep,302817.0
South,Sep,200665.0
West,Aug,300855.0
Central,Nov,233520.0
South,Feb,197676.0
West,Mar,337219.0
South,Dec,224204.0
East,Feb,321457.0
West,Dec,412199.0
West,Sep,340405.0
Central,Sep,229709.0
South,Aug,198086.0
East,Jun,294766.0
West,Jan,372627.0
South,Apr,216222.0
Central,Dec,268017.0
West,Oct,337956.0
Central,Jun,239559.0
Central,Aug,275317.0
East,Oct,374579.0
West,Jun,336188.0
West,Jul,338742.0
West,Nov,344414.0
East,Dec,356751.0
South,Jun,199474.0
East,Jul,323595.0
East,May,339397.0
South,Oct,233957.0
Central,Jul,272438.0
Central,Jan,258264.0
East,Aug,306619.0
Central,Feb,256738.0
South,May,226363.0
West,May,334800.0
West,Feb,249884.0
