region,month_name,total_sales
South,Mar,208066.0
South,Jan,188972.0
East,Apr,318084.0
East,Nov,287551.0
Central,May,232896.0
East,Mar,294222.0
Central,Oct,218497.0
South,Nov,189264.0
Central,Apr,244175.0
South,Jul,133233.0
Central,Mar,259069.0
East,Jan,305798.0
West,Apr,321406.0
East,Sep,276058.0
South,Sep,184280.0
West,Aug,275619.0
Central,Nov,212019.0
South,Feb,179798.0
West,Mar,301700.0
South,Dec,201722.0
East,Feb,296209.0
West,Dec,381076.0
West,Sep,298373.0
Central,Sep,212960.0
South,Aug,182689.0
East,Jun,274969.0
West,Jan,333005.0
South,Apr,196354.0
Central,Dec,240919.0
West,Oct,305329.0
Central,Jun,218884.0
Central,Aug,254879.0
East,Oct,351335.0
West,Jun,308606.0
West,Jul,313654.0
West,Nov,324716.0
East,Dec,327658.0
South,Jun,177011.0
East,Jul,295337.0
East,May,302846.0
South,Oct,216622.0
Central,Jul,237179.0
Central,Jan,241193.0
East,Aug,279878.0
Central,Feb,240842.0
South,May,208493.0
West,May,297632.0
West,Feb,226673.0
