segment,month_name,total_sales,total_profit
Corporate,Oct,282090.0,49334.0
Home Office,Jul,161151.0,29269.0
Consumer,Jul,403197.0,72467.0
Corporate,Mar,256992.0,43404.0
Consumer,Nov,371039.0,63995.0
Home Office,Aug,136168.0,23710.0
Consumer,Aug,425801.0,77547.0
Corporate,Aug,246458.0,42554.0
Home Office,Apr,140087.0,24351.0
Consumer,Jun,404296.0,72117.0
Consumer,May,426895.0,75668.0
Home Office,Sep,122076.0,21810.0
Corporate,Jul,229705.0,41890.0
Corporate,Dec,298866.0,52076.0
Corporate,May,279285.0,48743.0
Corporate,Apr,276230.0,46979.0
Home Office,May,144993.0,26488.0
Home Office,Jan,149428.0,27656.0
Home Office,Jun,128570.0,23676.0
Consumer,Sep,429989.0,74398.0
Home Office,Mar,167561.0,26811.0
Consumer,Apr,438486.0,78027.0
Home Office,Nov,153302.0,26739.0
Home Office,Oct,173252.0,30295.0
Consumer,Dec,463010.0,83223.0
Corporate,Nov,288767.0,47582.0
Corporate,Sep,250164.0,44887.0
Corporate,Feb,253103.0,41746.0
Home Office,Feb,130501.0,23365.0
Consumer,Mar,477588.0,85568.0
Consumer,Oct,459703.0,81737.0
Corporate,Jan,313053.0,52412.0
Consumer,Jan,403289.0,71439.0
Corporate,Jun,261578.0,47062.0
Home Office,Dec,159315.0,26139.0
Consumer,Feb,379005.0,69853.0
