region,month_name,total_sales
South,Mar,193700.0
South,Jan,176641.0
East,Apr,299021.0
East,Nov,271032.0
Central,May,215403.0
East,Mar,278197.0
Central,Oct,203924.0
South,Nov,174315.0
Central,Apr,218024.0
South,Jul,120663.0
Central,Mar,233321.0
East,Jan,285049.0
West,Apr,297428.0
East,Sep,246439.0
South,Sep,173643.0
West,Aug,247783.0
Central,Nov,197176.0
South,Feb,171714.0
West,Mar,279008.0
South,Dec,189496.0
East,Feb,262711.0
West,Dec,341291.0
West,Sep,281469.0
Central,Sep,202566.0
South,Aug,168581.0
East,Jun,256920.0
West,Jan,307478.0
South,Apr,164409.0
Central,Dec,221421.0
West,Oct,280209.0
Central,Jun,207798.0
Central,Aug,223426.0
East,Oct,336253.0
West,Jun,288354.0
West,Jul,291884.0
West,Nov,288237.0
East,Dec,299057.0
South,Jun,158173.0
East,Jul,273766.0
East,May,283445.0
South,Oct,204325.0
Central,Jul,222793.0
Central,Jan,209257.0
East,Aug,261816.0
Central,Feb,227143.0
South,May,194937.0
West,May,277770.0
West,Feb,198144.0
