category,month,total_sales,total_profit
Furniture,Sep,188329.0,31532.0
Furniture,Oct,178990.0,33216.0
Furniture,Mar,215158.0,39527.0
Office Supplies,Feb,503330.0,88758.0
Technology,Jul,185747.0,32794.0
Office Supplies,Dec,556700.0,96851.0
Furniture,Aug,175122.0,31411.0
Office Supplies,Jul,499088.0,91787.0
Office Supplies,Jun,478476.0,87832.0
Technology,Sep,160741.0,28757.0
Technology,Dec,218598.0,38655.0
Technology,Jun,201416.0,36639.0
Office Supplies,Jan,552467.0,95635.0
Technology,Aug,183486.0,32195.0
Technology,Oct,230588.0,39480.0
Technology,Jan,184678.0,33814.0
Office Supplies,Mar,552126.0,93373.0
Office Supplies,Aug,485336.0,86337.0
Office Supplies,Sep,486340.0,86581.0
Office Supplies,Oct,546546.0,96844.0
Furniture,Nov,173121.0,29337.0
Office Supplies,Nov,498865.0,85807.0
Technology,May,176803.0,29653.0
Furniture,Feb,145336.0,27075.0
Office Supplies,Apr,487700.0,86458.0
Furniture,Jan,172420.0,29991.0
Furniture,Jun,163946.0,27133.0
Technology,Nov,202128.0,35164.0
Technology,Mar,163682.0,27712.0
Technology,Feb,159104.0,26931.0
Furniture,Apr,192835.0,34399.0
Technology,Apr,221347.0,37487.0
Furniture,Dec,179230.0,31966.0
Office Supplies,May,545214.0,97413.0
Furniture,Jul,152420.0,26723.0
Furniture,May,171265.0,31746.0
