region,month_name,total_sales
South,Mar,198988.0
South,Jan,184770.0
East,Apr,308146.0
East,Nov,281863.0
Central,May,227772.0
East,Mar,287304.0
Central,Oct,214759.0
South,Nov,178175.0
Central,Apr,228501.0
South,Jul,128414.0
Central,Mar,253276.0
East,Jan,297851.0
West,Apr,314408.0
East,Sep,255974.0
South,Sep,178401.0
West,Aug,260323.0
Central,Nov,205219.0
South,Feb,174397.0
West,Mar,288875.0
South,Dec,195596.0
East,Feb,284985.0
West,Dec,371339.0
West,Sep,290994.0
Central,Sep,207225.0
South,Aug,178017.0
East,Jun,267794.0
West,Jan,322131.0
South,Apr,185955.0
Central,Dec,234644.0
West,Oct,293809.0
Central,Jun,211448.0
Central,Aug,240870.0
East,Oct,344135.0
West,Jun,298261.0
West,Jul,303631.0
West,Nov,310536.0
East,Dec,312439.0
South,Jun,172901.0
East,Jul,286904.0
East,May,295994.0
South,Oct,211831.0
Central,Jul,230858.0
Central,Jan,217704.0
East,Aug,268844.0
Central,Feb,235710.0
South,May,202394.0
West,May,284417.0
West,Feb,215863.0
