segment,month_name,total_sales,total_profit
Corporate,Oct,344925.0,60387.0
Home Office,Jul,216795.0,39872.0
Consumer,Jul,519618.0,91318.0
Corporate,Mar,303321.0,51603.0
Consumer,Nov,490021.0,84251.0
Home Office,Aug,185102.0,33385.0
Consumer,Aug,535425.0,96064.0
Corporate,Aug,299468.0,51702.0
Home Office,Apr,194891.0,34166.0
Consumer,Jun,509669.0,91574.0
Consumer,May,557848.0,99828.0
Home Office,Sep,168453.0,29618.0
Corporate,Jul,290529.0,52426.0
Corporate,Dec,373261.0,64492.0
Corporate,May,330870.0,58211.0
Corporate,Apr,335041.0,57667.0
Home Office,May,197854.0,36453.0
Home Office,Jan,193194.0,35826.0
Home Office,Jun,173868.0,32010.0
Consumer,Sep,540616.0,95891.0
Home Office,Mar,207697.0,33789.0
Consumer,Apr,587597.0,103301.0
Home Office,Nov,193178.0,33976.0
Home Office,Oct,212786.0,37376.0
Consumer,Dec,603896.0,109435.0
Corporate,Nov,358119.0,61585.0
Corporate,Sep,298026.0,53046.0
Corporate,Feb,309744.0,50933.0
Home Office,Feb,162451.0,29282.0
Consumer,Mar,582303.0,102925.0
Consumer,Oct,568163.0,101000.0
Corporate,Jan,392726.0,66257.0
Consumer,Jan,512908.0,90117.0
Corporate,Jun,326173.0,58933.0
Home Office,Dec,210275.0,36216.0
Consumer,Feb,491852.0,89720.0
