category,month,total_sales,total_profit
Furniture,Sep,274254.0,47676.0
Furniture,Oct,272479.0,48877.0
Furniture,Mar,300258.0,55156.0
Office Supplies,Feb,734749.0,130754.0
Technology,Jul,307007.0,51507.0
Office Supplies,Dec,810740.0,140700.0
Furniture,Aug,260982.0,46835.0
Office Supplies,Jul,734435.0,133022.0
Office Supplies,Jun,721405.0,131218.0
Technology,Sep,256239.0,45214.0
Technology,Dec,339877.0,61600.0
Technology,Jun,307305.0,55040.0
Office Supplies,Jan,827423.0,145407.0
Technology,Aug,257500.0,45676.0
Technology,Oct,322603.0,54798.0
Technology,Jan,286708.0,50496.0
Office Supplies,Mar,797235.0,134491.0
Office Supplies,Aug,715081.0,125682.0
Office Supplies,Sep,717139.0,126972.0
Office Supplies,Oct,806333.0,140922.0
Furniture,Nov,247124.0,42644.0
Office Supplies,Nov,732570.0,125325.0
Technology,May,268273.0,45336.0
Furniture,Feb,244724.0,45783.0
Office Supplies,Apr,749011.0,131492.0
Furniture,Jan,254204.0,44701.0
Furniture,Jun,236972.0,41037.0
Technology,Nov,291290.0,52463.0
Technology,Mar,235562.0,41049.0
Technology,Feb,245045.0,39763.0
Furniture,Apr,277150.0,48997.0
Technology,Apr,340666.0,58365.0
Furniture,Dec,295903.0,54222.0
Office Supplies,May,813451.0,145393.0
Furniture,Jul,248287.0,42830.0
Furniture,May,253771.0,46676.0
