category,month,total_sales,total_profit
Furniture,Sep,249712.0,43217.0
Furniture,Oct,231203.0,41798.0
Furniture,Mar,273578.0,50153.0
Office Supplies,Feb,640147.0,113860.0
Technology,Jul,253238.0,43428.0
Office Supplies,Dec,712057.0,123681.0
Furniture,Aug,229832.0,42036.0
Office Supplies,Jul,646793.0,117185.0
Office Supplies,Jun,622699.0,113553.0
Technology,Sep,221030.0,39882.0
Technology,Dec,302224.0,54039.0
Technology,Jun,255609.0,46729.0
Office Supplies,Jan,720724.0,124900.0
Technology,Aug,231217.0,40795.0
Technology,Oct,282332.0,48675.0
Technology,Jan,244848.0,43693.0
Office Supplies,Mar,700269.0,118650.0
Office Supplies,Aug,641233.0,112576.0
Office Supplies,Sep,620303.0,110119.0
Office Supplies,Oct,704603.0,123876.0
Furniture,Nov,215363.0,37140.0
Office Supplies,Nov,651097.0,111126.0
Technology,May,229313.0,39149.0
Furniture,Feb,196697.0,36709.0
Office Supplies,Apr,664825.0,116572.0
Furniture,Jan,224210.0,39403.0
Furniture,Jun,212198.0,37101.0
Technology,Nov,261795.0,47016.0
Technology,Mar,203040.0,35112.0
Technology,Feb,212932.0,34878.0
Furniture,Apr,235772.0,41965.0
Technology,Apr,305628.0,52139.0
Furniture,Dec,264712.0,48209.0
Office Supplies,May,737876.0,132180.0
Furniture,Jul,212900.0,36376.0
Furniture,May,223995.0,41368.0
