segment,month_name,total_sales,total_profit
Corporate,Oct,296255.0,52060.0
Home Office,Jul,178769.0,32897.0
Consumer,Jul,424209.0,76047.0
Corporate,Mar,263456.0,44495.0
Consumer,Nov,401712.0,70295.0
Home Office,Aug,146785.0,25650.0
Consumer,Aug,443800.0,80645.0
Corporate,Aug,259737.0,44685.0
Home Office,Apr,156506.0,27998.0
Consumer,Jun,423887.0,75475.0
Consumer,May,452074.0,80565.0
Home Office,Sep,129771.0,23153.0
Corporate,Jul,244638.0,44536.0
Corporate,Dec,312717.0,54765.0
Corporate,May,289217.0,50582.0
Corporate,Apr,289204.0,49277.0
Home Office,May,154005.0,27966.0
Home Office,Jan,157502.0,28997.0
Home Office,Jun,145246.0,27299.0
Consumer,Sep,446517.0,77544.0
Home Office,Mar,172618.0,27618.0
Consumer,Apr,457831.0,81424.0
Home Office,Nov,160202.0,27858.0
Home Office,Oct,180305.0,31574.0
Consumer,Dec,476083.0,85349.0
Corporate,Nov,312451.0,52199.0
Corporate,Sep,260046.0,46339.0
Corporate,Feb,264389.0,43509.0
Home Office,Feb,138925.0,24970.0
Consumer,Mar,496602.0,88806.0
Consumer,Oct,480727.0,86101.0
Corporate,Jan,326687.0,55159.0
Consumer,Jan,428820.0,76025.0
Corporate,Jun,276560.0,49123.0
Home Office,Dec,166955.0,27494.0
Consumer,Feb,407002.0,74897.0
