category,month,total_sales,total_profit
Furniture,Sep,174934.0,29136.0
Furniture,Oct,168749.0,31414.0
Furniture,Mar,201108.0,37088.0
Office Supplies,Feb,465120.0,82133.0
Technology,Jul,168557.0,29628.0
Office Supplies,Dec,520409.0,90151.0
Furniture,Aug,163264.0,29326.0
Office Supplies,Jul,445325.0,82305.0
Office Supplies,Jun,424691.0,77984.0
Technology,Sep,147249.0,26539.0
Technology,Dec,193555.0,33547.0
Technology,Jun,183346.0,33538.0
Office Supplies,Jan,491374.0,85118.0
Technology,Aug,169047.0,29533.0
Technology,Oct,212337.0,35285.0
Technology,Jan,169974.0,31229.0
Office Supplies,Mar,512004.0,85609.0
Office Supplies,Aug,447408.0,80012.0
Office Supplies,Sep,452134.0,80809.0
Office Supplies,Oct,511725.0,90831.0
Furniture,Nov,161658.0,27440.0
Office Supplies,Nov,428822.0,71975.0
Technology,May,165214.0,27620.0
Furniture,Feb,131107.0,24787.0
Office Supplies,Apr,450667.0,79921.0
Furniture,Jan,160457.0,27872.0
Furniture,Jun,138908.0,22823.0
Technology,Nov,191185.0,33435.0
Technology,Mar,153889.0,25975.0
Technology,Feb,145368.0,24591.0
Furniture,Apr,168503.0,29463.0
Technology,Apr,200809.0,33707.0
Furniture,Dec,163340.0,29319.0
Office Supplies,May,490460.0,87615.0
Furniture,Jul,135616.0,23655.0
Furniture,May,160788.0,29990.0
