category,month,total_sales,total_profit
Furniture,Sep,193859.0,32469.0
Furniture,Oct,182217.0,33765.0
Furniture,Mar,218693.0,40148.0
Office Supplies,Feb,523392.0,92065.0
Technology,Jul,189940.0,33429.0
Office Supplies,Dec,576026.0,100095.0
Furniture,Aug,177031.0,31777.0
Office Supplies,Jul,521259.0,95985.0
Office Supplies,Jun,496701.0,91495.0
Technology,Sep,175634.0,32004.0
Technology,Dec,227245.0,40074.0
Technology,Jun,206297.0,37541.0
Office Supplies,Jan,569876.0,98883.0
Technology,Aug,192655.0,33690.0
Technology,Oct,236235.0,40472.0
Technology,Jan,193875.0,35255.0
Office Supplies,Mar,558160.0,94453.0
Office Supplies,Aug,505432.0,89405.0
Office Supplies,Sep,502634.0,88878.0
Office Supplies,Oct,560991.0,99622.0
Furniture,Nov,174766.0,29549.0
Office Supplies,Nov,508441.0,87395.0
Technology,May,182567.0,30397.0
Furniture,Feb,148471.0,27614.0
Office Supplies,Apr,508351.0,89903.0
Furniture,Jan,176167.0,30664.0
Furniture,Jun,181071.0,31060.0
Technology,Nov,208422.0,36380.0
Technology,Mar,168791.0,28590.0
Technology,Feb,162992.0,27658.0
Furniture,Apr,196495.0,35027.0
Technology,Apr,227208.0,38586.0
Furniture,Dec,180535.0,32184.0
Office Supplies,May,567100.0,101554.0
Furniture,Jul,159602.0,28230.0
Furniture,May,175139.0,32331.0
