region,month_name,total_sales
South,Mar,247830.0
South,Jan,235269.0
East,Apr,391915.0
East,Nov,352990.0
Central,May,287344.0
East,Mar,370021.0
Central,Oct,288865.0
South,Nov,239768.0
Central,Apr,304433.0
South,Jul,176102.0
Central,Mar,325823.0
East,Jan,382076.0
West,Apr,394262.0
East,Sep,344783.0
South,Sep,217056.0
West,Aug,340098.0
Central,Nov,273951.0
South,Feb,219416.0
West,Mar,370420.0
South,Dec,243365.0
East,Feb,380179.0
West,Dec,457712.0
West,Sep,391200.0
Central,Sep,266823.0
South,Aug,216900.0
East,Jun,342693.0
West,Jan,417891.0
South,Apr,247610.0
Central,Dec,316864.0
West,Oct,384512.0
Central,Jun,288240.0
Central,Aug,309545.0
East,Oct,420574.0
West,Jun,374836.0
West,Jul,383481.0
West,Nov,387553.0
East,Dec,398176.0
South,Jun,234634.0
East,Jul,387587.0
East,May,371025.0
South,Oct,270195.0
Central,Jul,322158.0
Central,Jan,298658.0
East,Aug,343845.0
Central,Feb,305874.0
South,May,262563.0
West,May,375384.0
West,Feb,287602.0
