segment,month_name,total_sales,total_profit
Corporate,Oct,341739.0,59640.0
Home Office,Jul,215319.0,39601.0
Consumer,Jul,503356.0,88633.0
Corporate,Mar,299070.0,50674.0
Consumer,Nov,487613.0,83873.0
Home Office,Aug,183862.0,33170.0
Consumer,Aug,529254.0,94914.0
Corporate,Aug,296402.0,51213.0
Home Office,Apr,187737.0,32513.0
Consumer,Jun,504527.0,90770.0
Consumer,May,542797.0,96274.0
Home Office,Sep,167194.0,29396.0
Corporate,Jul,287485.0,51893.0
Corporate,Dec,370243.0,63962.0
Corporate,May,328906.0,57826.0
Corporate,Apr,329799.0,56483.0
Home Office,May,196744.0,36270.0
Home Office,Jan,192651.0,35713.0
Home Office,Jun,170736.0,31588.0
Consumer,Sep,536993.0,95209.0
Home Office,Mar,205495.0,33385.0
Consumer,Apr,583622.0,102748.0
Home Office,Nov,192172.0,33831.0
Home Office,Oct,208058.0,36781.0
Consumer,Dec,593836.0,107450.0
Corporate,Nov,356473.0,61373.0
Corporate,Sep,293569.0,52020.0
Corporate,Feb,307973.0,50677.0
Home Office,Feb,161815.0,29198.0
Consumer,Mar,575291.0,101651.0
Consumer,Oct,563075.0,100074.0
Corporate,Jan,389010.0,65601.0
Consumer,Jan,508292.0,89329.0
Corporate,Jun,323128.0,58321.0
Home Office,Dec,207447.0,35685.0
Consumer,Feb,485964.0,88838.0
