segment,month_name,total_sales,total_profit
Corporate,Oct,325211.0,57145.0
Home Office,Jul,203094.0,37278.0
Consumer,Jul,486150.0,85650.0
Corporate,Mar,285942.0,48407.0
Consumer,Nov,462802.0,79949.0
Home Office,Aug,171903.0,30456.0
Consumer,Aug,510569.0,91478.0
Corporate,Aug,278856.0,48040.0
Home Office,Apr,185555.0,32138.0
Consumer,Jun,479868.0,86519.0
Consumer,May,522754.0,93127.0
Home Office,Sep,150523.0,26621.0
Corporate,Jul,267864.0,48445.0
Corporate,Dec,359346.0,62264.0
Corporate,May,316007.0,55630.0
Corporate,Apr,311167.0,53178.0
Home Office,May,180732.0,32942.0
Home Office,Jan,186494.0,34565.0
Home Office,Jun,163108.0,30479.0
Consumer,Sep,506515.0,88808.0
Home Office,Mar,194373.0,31103.0
Consumer,Apr,548664.0,96447.0
Home Office,Nov,178890.0,31231.0
Home Office,Oct,195518.0,34255.0
Consumer,Dec,568817.0,103417.0
Corporate,Nov,339417.0,57629.0
Corporate,Sep,283231.0,50270.0
Corporate,Feb,297587.0,48883.0
Home Office,Feb,153865.0,27623.0
Consumer,Mar,549617.0,97598.0
Consumer,Oct,550807.0,97910.0
Corporate,Jan,357774.0,59961.0
Consumer,Jan,483443.0,84873.0
Corporate,Jun,311086.0,56277.0
Home Office,Dec,198642.0,33960.0
Consumer,Feb,467044.0,84961.0
