region,month_name,total_sales
South,Mar,257297.0
South,Jan,244983.0
East,Apr,402991.0
East,Nov,362551.0
Central,May,298072.0
East,Mar,386537.0
Central,Oct,297709.0
South,Nov,245863.0
Central,Apr,319785.0
South,Jul,184893.0
Central,Mar,336660.0
East,Jan,398538.0
West,Apr,416531.0
East,Sep,375771.0
South,Sep,222290.0
West,Aug,354353.0
Central,Nov,286467.0
South,Feb,231787.0
West,Mar,382577.0
South,Dec,260374.0
East,Feb,397636.0
West,Dec,474134.0
West,Sep,407502.0
Central,Sep,272924.0
South,Aug,233199.0
East,Jun,354887.0
West,Jan,437264.0
South,Apr,252896.0
Central,Dec,326937.0
West,Oct,406894.0
Central,Jun,298591.0
Central,Aug,318089.0
East,Oct,426936.0
West,Jun,389536.0
West,Jul,394862.0
West,Nov,397952.0
East,Dec,414269.0
South,Jun,239389.0
East,Jul,402705.0
East,May,390785.0
South,Oct,282619.0
Central,Jul,330079.0
Central,Jan,307140.0
East,Aug,358059.0
Central,Feb,314254.0
South,May,273146.0
West,May,398048.0
West,Feb,294029.0
