region,month_name,total_sales
South,Mar,185365.0
South,Jan,166597.0
East,Apr,265714.0
East,Nov,249050.0
Central,May,203688.0
East,Mar,255947.0
Central,Oct,191413.0
South,Nov,168043.0
Central,Apr,208267.0
South,Jul,110754.0
Central,Mar,226815.0
East,Jan,270830.0
West,Apr,273293.0
East,Sep,232274.0
South,Sep,161818.0
West,Aug,231987.0
Central,Nov,186865.0
South,Feb,162666.0
West,Mar,261765.0
South,Dec,181088.0
East,Feb,244578.0
West,Dec,308107.0
West,Sep,248408.0
Central,Sep,192460.0
South,Aug,155553.0
East,Jun,238061.0
West,Jan,278306.0
South,Apr,152292.0
Central,Dec,199508.0
West,Oct,261085.0
Central,Jun,187431.0
Central,Aug,207647.0
East,Oct,310939.0
West,Jun,266432.0
West,Jul,270661.0
West,Nov,267480.0
East,Dec,264914.0
South,Jun,148717.0
East,Jul,244809.0
East,May,259025.0
South,Oct,191645.0
Central,Jul,208947.0
Central,Jan,193095.0
East,Aug,247324.0
Central,Feb,214385.0
South,May,179902.0
West,May,249453.0
West,Feb,183760.0
