category,month,total_sales,total_profit
Furniture,Sep,216571.0,36945.0
Furniture,Oct,206041.0,38038.0
Furniture,Mar,247417.0,45280.0
Office Supplies,Feb,583940.0,103608.0
Technology,Jul,216851.0,37289.0
Office Supplies,Dec,641417.0,111479.0
Furniture,Aug,213993.0,39097.0
Office Supplies,Jul,592458.0,107986.0
Office Supplies,Jun,557932.0,102361.0
Technology,Sep,196573.0,35833.0
Technology,Dec,273827.0,49144.0
Technology,Jun,232548.0,42618.0
Office Supplies,Jan,663390.0,114452.0
Technology,Aug,210134.0,36976.0
Technology,Oct,255445.0,43739.0
Technology,Jan,214775.0,39134.0
Office Supplies,Mar,635979.0,106550.0
Office Supplies,Aug,574302.0,101309.0
Office Supplies,Sep,562834.0,99306.0
Office Supplies,Oct,640894.0,113130.0
Furniture,Nov,197864.0,34192.0
Office Supplies,Nov,580838.0,98587.0
Technology,May,203879.0,33882.0
Furniture,Feb,167244.0,31221.0
Office Supplies,Apr,596704.0,103854.0
Furniture,Jan,197109.0,34341.0
Furniture,Jun,195393.0,33776.0
Technology,Nov,241666.0,43059.0
Technology,Mar,185155.0,31709.0
Technology,Feb,195107.0,32041.0
Furniture,Apr,214115.0,38104.0
Technology,Apr,276449.0,47428.0
Furniture,Dec,243467.0,44739.0
Office Supplies,May,647595.0,116035.0
Furniture,Jul,184030.0,32605.0
Furniture,May,198887.0,36950.0
