segment,month_name,total_sales,total_profit
Corporate,Oct,339268.0,59424.0
Home Office,Jul,214996.0,39562.0
Consumer,Jul,498159.0,87705.0
Corporate,Mar,296256.0,50181.0
Consumer,Nov,485227.0,83519.0
Home Office,Aug,183597.0,33140.0
Consumer,Aug,527284.0,94633.0
Corporate,Aug,294372.0,50800.0
Home Office,Apr,187737.0,32513.0
Consumer,Jun,500379.0,90049.0
Consumer,May,538724.0,95702.0
Home Office,Sep,165187.0,29027.0
Corporate,Jul,285543.0,51527.0
Corporate,Dec,369169.0,63804.0
Corporate,May,327803.0,57667.0
Corporate,Apr,323155.0,55255.0
Home Office,May,190261.0,34540.0
Home Office,Jan,191755.0,35588.0
Home Office,Jun,169682.0,31479.0
Consumer,Sep,526127.0,92514.0
Home Office,Mar,204292.0,33205.0
Consumer,Apr,581428.0,102260.0
Home Office,Nov,190102.0,33428.0
Home Office,Oct,206203.0,36487.0
Consumer,Dec,589528.0,106996.0
Corporate,Nov,351160.0,60070.0
Corporate,Sep,292832.0,51873.0
Corporate,Feb,307054.0,50454.0
Home Office,Feb,159864.0,28727.0
Consumer,Mar,574154.0,101537.0
Consumer,Oct,561732.0,99795.0
Corporate,Jan,382190.0,64247.0
Consumer,Jan,505158.0,88688.0
Corporate,Jun,321948.0,58117.0
Home Office,Dec,204450.0,35187.0
Consumer,Feb,483591.0,88425.0
