category,month,total_sales,total_profit
Furniture,Sep,166680.0,27583.0
Furniture,Oct,159390.0,29786.0
Furniture,Mar,194657.0,35922.0
Office Supplies,Feb,434039.0,76293.0
Technology,Jul,159449.0,28087.0
Office Supplies,Dec,492360.0,85324.0
Furniture,Aug,154848.0,27859.0
Office Supplies,Jul,409982.0,75393.0
Office Supplies,Jun,385853.0,69633.0
Technology,Sep,136820.0,24805.0
Technology,Dec,182558.0,31671.0
Technology,Jun,176878.0,32346.0
Office Supplies,Jan,457675.0,80479.0
Technology,Aug,158942.0,27758.0
Technology,Oct,198166.0,32667.0
Technology,Jan,161413.0,29840.0
Office Supplies,Mar,462905.0,76767.0
Office Supplies,Aug,415396.0,74243.0
Office Supplies,Sep,405113.0,70824.0
Office Supplies,Oct,466410.0,81235.0
Furniture,Nov,154190.0,25828.0
Office Supplies,Nov,409942.0,68716.0
Technology,May,155615.0,25956.0
Furniture,Feb,123992.0,23393.0
Office Supplies,Apr,402979.0,69837.0
Furniture,Jan,148794.0,25938.0
Furniture,Jun,114683.0,19784.0
Technology,Nov,179402.0,31236.0
Technology,Mar,141505.0,24346.0
Technology,Feb,138863.0,23391.0
Furniture,Apr,160862.0,28081.0
Technology,Apr,179751.0,30158.0
Furniture,Dec,156290.0,28168.0
Office Supplies,May,461489.0,82358.0
Furniture,Jul,125172.0,22004.0
Furniture,May,150739.0,28373.0
