region,month_name,total_sales
South,Mar,230613.0
South,Jan,214323.0
East,Apr,367683.0
East,Nov,326176.0
Central,May,266718.0
East,Mar,331506.0
Central,Oct,260188.0
South,Nov,223969.0
Central,Apr,277270.0
South,Jul,154779.0
Central,Mar,295117.0
East,Jan,342051.0
West,Apr,364803.0
East,Sep,315835.0
South,Sep,204028.0
West,Aug,310297.0
Central,Nov,249768.0
South,Feb,206778.0
West,Mar,346209.0
South,Dec,231851.0
East,Feb,329869.0
West,Dec,420362.0
West,Sep,354013.0
Central,Sep,242564.0
South,Aug,204386.0
East,Jun,309896.0
West,Jan,385744.0
South,Apr,222662.0
Central,Dec,282677.0
West,Oct,348989.0
Central,Jun,250672.0
Central,Aug,286951.0
East,Oct,386954.0
West,Jun,347038.0
West,Jul,351777.0
West,Nov,356457.0
East,Dec,368834.0
South,Jun,207958.0
East,Jul,342435.0
East,May,353220.0
South,Oct,247461.0
Central,Jul,283786.0
Central,Jan,270325.0
East,Aug,318965.0
Central,Feb,273036.0
South,May,240187.0
West,May,349697.0
West,Feb,259619.0
