segment,month_name,total_sales,total_profit
Corporate,Oct,315861.0,55316.0
Home Office,Jul,198016.0,36345.0
Consumer,Jul,462254.0,82280.0
Corporate,Mar,279306.0,47344.0
Consumer,Nov,432988.0,75884.0
Home Office,Aug,161073.0,28101.0
Consumer,Aug,476528.0,85844.0
Corporate,Aug,271711.0,46814.0
Home Office,Apr,171585.0,30851.0
Consumer,Jun,458221.0,81725.0
Consumer,May,506441.0,90548.0
Home Office,Sep,145147.0,25480.0
Corporate,Jul,259515.0,47117.0
Corporate,Dec,336556.0,58770.0
Corporate,May,306612.0,53875.0
Corporate,Apr,302761.0,51681.0
Home Office,May,177617.0,32534.0
Home Office,Jan,181778.0,33720.0
Home Office,Jun,159135.0,29757.0
Consumer,Sep,490671.0,85969.0
Home Office,Mar,190558.0,30487.0
Consumer,Apr,525361.0,92542.0
Home Office,Nov,174699.0,30498.0
Home Office,Oct,193018.0,33868.0
Consumer,Dec,550908.0,100180.0
Corporate,Nov,329819.0,55628.0
Corporate,Sep,278121.0,49406.0
Corporate,Feb,282130.0,46086.0
Home Office,Feb,147600.0,26225.0
Consumer,Mar,526171.0,93718.0
Consumer,Oct,532936.0,94900.0
Corporate,Jan,353491.0,59232.0
Consumer,Jan,467989.0,82285.0
Corporate,Jun,304157.0,55249.0
Home Office,Dec,191182.0,32796.0
Consumer,Feb,439991.0,81011.0
