category,month,total_sales,total_profit
Furniture,Sep,197960.0,33191.0
Furniture,Oct,187537.0,34453.0
Furniture,Mar,223175.0,41002.0
Office Supplies,Feb,531153.0,93712.0
Technology,Jul,196759.0,34433.0
Office Supplies,Dec,591899.0,103003.0
Furniture,Aug,183359.0,33090.0
Office Supplies,Jul,532378.0,97623.0
Office Supplies,Jun,512468.0,93925.0
Technology,Sep,180048.0,32765.0
Technology,Dec,237744.0,41472.0
Technology,Jun,210677.0,38384.0
Office Supplies,Jan,589941.0,101822.0
Technology,Aug,194780.0,34073.0
Technology,Oct,240245.0,41198.0
Technology,Jan,197728.0,36096.0
Office Supplies,Mar,581646.0,98064.0
Office Supplies,Aug,515356.0,90914.0
Office Supplies,Sep,517023.0,91504.0
Office Supplies,Oct,586841.0,103700.0
Furniture,Nov,182602.0,31174.0
Office Supplies,Nov,515508.0,88627.0
Technology,May,189187.0,31433.0
Furniture,Feb,152595.0,28354.0
Office Supplies,Apr,529977.0,93583.0
Furniture,Jan,180159.0,31382.0
Furniture,Jun,182687.0,31447.0
Technology,Nov,223862.0,39481.0
Technology,Mar,173685.0,29570.0
Technology,Feb,168013.0,28458.0
Furniture,Apr,199716.0,35610.0
Technology,Apr,241826.0,40903.0
Furniture,Dec,205209.0,38181.0
Office Supplies,May,583145.0,104742.0
Furniture,Jul,168448.0,30245.0
Furniture,May,182148.0,33777.0
