region,month_name,total_sales
South,Mar,183458.0
South,Jan,158348.0
East,Apr,257980.0
East,Nov,241558.0
Central,May,199742.0
East,Mar,250034.0
Central,Oct,185169.0
South,Nov,155085.0
Central,Apr,207646.0
South,Jul,108223.0
Central,Mar,223227.0
East,Jan,263947.0
West,Apr,267928.0
East,Sep,224742.0
South,Sep,159553.0
West,Aug,226556.0
Central,Nov,181080.0
South,Feb,158999.0
West,Mar,255530.0
South,Dec,178498.0
East,Feb,238475.0
West,Dec,299010.0
West,Sep,241991.0
Central,Sep,188510.0
South,Aug,152514.0
East,Jun,228770.0
West,Jan,270749.0
South,Apr,147187.0
Central,Dec,195385.0
West,Oct,255635.0
Central,Jun,182933.0
Central,Aug,203062.0
East,Oct,304551.0
West,Jun,263047.0
West,Jul,261496.0
West,Nov,258415.0
East,Dec,260477.0
South,Jun,143636.0
East,Jul,236854.0
East,May,252475.0
South,Oct,180457.0
Central,Jul,202505.0
Central,Jan,188152.0
East,Aug,240204.0
Central,Feb,198568.0
South,May,172605.0
West,May,241448.0
West,Feb,178273.0
