region,month_name,total_sales
South,Mar,159410.0
South,Jan,140790.0
East,Apr,236292.0
East,Nov,221068.0
Central,May,187038.0
East,Mar,230669.0
Central,Oct,177237.0
South,Nov,138231.0
Central,Apr,189732.0
South,Jul,99207.0
Central,Mar,213975.0
East,Jan,245416.0
West,Apr,238107.0
East,Sep,208934.0
South,Sep,139698.0
West,Aug,211841.0
Central,Nov,164993.0
South,Feb,150773.0
West,Mar,236579.0
South,Dec,159806.0
East,Feb,220165.0
West,Dec,278451.0
West,Sep,220114.0
Central,Sep,174064.0
South,Aug,139040.0
East,Jun,191346.0
West,Jan,249713.0
South,Apr,133597.0
Central,Dec,173954.0
West,Oct,244211.0
Central,Jun,168115.0
Central,Aug,179385.0
East,Oct,276434.0
West,Jun,227480.0
West,Jul,229878.0
West,Nov,242174.0
East,Dec,241572.0
South,Jun,125975.0
East,Jul,211725.0
East,May,225176.0
South,Oct,169273.0
Central,Jul,187996.0
Central,Jan,169513.0
East,Aug,225119.0
Central,Feb,181950.0
South,May,163418.0
West,May,219922.0
West,Feb,166008.0
