category,month,total_sales,total_profit
Furniture,Sep,245266.0,42625.0
Furniture,Oct,230055.0,41609.0
Furniture,Mar,270760.0,49510.0
Office Supplies,Feb,631099.0,112421.0
Technology,Jul,250647.0,43033.0
Office Supplies,Dec,705719.0,122590.0
Furniture,Aug,227554.0,41716.0
Office Supplies,Jul,638137.0,115929.0
Office Supplies,Jun,612169.0,111844.0
Technology,Sep,218043.0,39496.0
Technology,Dec,300013.0,53593.0
Technology,Jun,252286.0,46110.0
Office Supplies,Jan,710662.0,122953.0
Technology,Aug,226810.0,39968.0
Technology,Oct,273733.0,46806.0
Technology,Jan,241965.0,43244.0
Office Supplies,Mar,694893.0,117789.0
Office Supplies,Aug,632679.0,110921.0
Office Supplies,Sep,614267.0,109058.0
Office Supplies,Oct,697166.0,122430.0
Furniture,Nov,212840.0,36668.0
Office Supplies,Nov,625740.0,106003.0
Technology,May,225036.0,38302.0
Furniture,Feb,195120.0,36407.0
Office Supplies,Apr,658068.0,115184.0
Furniture,Jan,221591.0,38909.0
Furniture,Jun,208959.0,36501.0
Technology,Nov,257285.0,46162.0
Technology,Mar,199998.0,34626.0
Technology,Feb,209748.0,34396.0
Furniture,Apr,232962.0,41559.0
Technology,Apr,301846.0,51639.0
Furniture,Dec,260765.0,47539.0
Office Supplies,May,718150.0,128714.0
Furniture,Jul,200974.0,35236.0
Furniture,May,221811.0,40926.0
